"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"POST with no top-level 'schema' returns 400.","1","test_post_schema_missing_schema_key","tests.component","Wed May 13 07:24:35 UTC 2026","passed","Wed May 13 07:24:35 UTC 2026","","test_server","",""
"All three fields are empty when server config returns no values.","202","test_fields_empty_when_config_not_configured[chromium]","tests.e2e","Wed May 13 07:26:46 UTC 2026","passed","Wed May 13 07:26:46 UTC 2026","","test_e2e_connection","",""
"","232","test_test_connection_valid_creds","tests.component","Wed May 13 07:24:23 UTC 2026","passed","Wed May 13 07:24:23 UTC 2026","","test_server","",""
"When get_filter_jql() returns a JQL, config.JIRA_FILTER_JQL is not used.","1","test_fetch_kanban_data_filter_id_jql_takes_precedence_over_config_jql","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_jira_client","",""
"","0","test_create_client_passes_verify_ssl","tests.unit","Wed May 13 07:24:15 UTC 2026","passed","Wed May 13 07:24:15 UTC 2026","","test_jira_client","",""
"Two responses from same user in same week → only latest counts.","1","test_compute_dau_trend_dedup_applied","tests.unit","Wed May 13 07:24:15 UTC 2026","passed","Wed May 13 07:24:15 UTC 2026","","test_dau_metrics","",""
"POST /api/fetch-cert with an unparseable hostname returns HTTP 400.","1","test_fetch_cert_invalid_url_returns_400","tests.component","Wed May 13 07:24:32 UTC 2026","passed","Wed May 13 07:24:32 UTC 2026","","test_server","",""
"","1","test_get_story_points_integer_stored_as_int","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_metrics","",""
"AbortError from showDirectoryPicker leaves the form visible (DAU-F-012).","139","test_fs_api_abort_keeps_form_intact[chromium]","tests.e2e","Wed May 13 07:26:42 UTC 2026","passed","Wed May 13 07:26:42 UTC 2026","","test_dau_survey_ui","",""
"","0","test_fetch_sprint_data_skips_sprints_without_id","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_jira_client","",""
"POST with missing in_progress_statuses returns 400.","8","test_post_schema_requires_status_mapping_lists","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_server_handlers","",""
"Clicking Connection tab shows its panel and hides others.","196","test_click_connection_tab[chromium]","tests.e2e","Wed May 13 07:27:10 UTC 2026","passed","Wed May 13 07:27:10 UTC 2026","","test_e2e_ui","",""
"","1","test_create_client_uses_config_values","tests.unit","Wed May 13 07:24:15 UTC 2026","passed","Wed May 13 07:24:15 UTC 2026","","test_jira_client","",""
"KANBAN issues that carry a Jira sprint custom field must NOT be dropped.

    Real Jira KANBAN boards (especially those built on top of SCRUM-capable projects)
    return issues whose ``customfield_10020`` carries one or more sprint IDs. The
    SCRUM attribution rule ""drop if owner sprint not in fetched window"" makes the
    entire KANBAN report empty because none of the integer Jira sprint IDs match
    the string period IDs (``week-2026-W17`` etc.) — fall back to placement instead.
    ","1","test_dedup_kanban_keeps_issues_with_sprint_field","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_metrics","",""
"Username and password must be passed as separate kwargs, not embedded anywhere else.","1","test_create_client_credentials_in_auth_kwargs_only","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_jira_client","",""
"","1","test_build_metrics_dict_with_schema","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_metrics","",""
"","0","test_domain_errors_are_app_error_subclasses[SchemaError]","tests.unit","Wed May 13 07:24:15 UTC 2026","passed","Wed May 13 07:24:15 UTC 2026","","test_exceptions","",""
"Key dynamic regions carry aria-live so screen readers announce updates (NFR-A-002).","141","test_dynamic_regions_have_aria_live[chromium]","tests.e2e","Wed May 13 07:27:29 UTC 2026","passed","Wed May 13 07:27:29 UTC 2026","","test_e2e_ui","",""
"","2","test_env_bool_values[0-False]","tests.unit","Wed May 13 07:24:15 UTC 2026","passed","Wed May 13 07:24:15 UTC 2026","","test_config","",""
"","1","test_setup_logging_attaches_stream_handler","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_logging_setup","",""
"","0","test_dedup_issue_without_key_not_moved","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_metrics","",""
"POST with a fresh schema_name inserts and returns updated:false.","2","test_post_schema_creates_new_entry","tests.component","Wed May 13 07:24:37 UTC 2026","passed","Wed May 13 07:24:37 UTC 2026","","test_server","",""
"A local JIRA_FILTER_JQL with ORDER BY is normalised before being wrapped in parens.","0","test_fetch_kanban_data_strips_order_by_from_local_filter_jql","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_jira_client","",""
"","0","test_is_done[Complete-True]","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_metrics","",""
"The 'url' keyword passed to Jira() must be exactly the configured JIRA_URL.","1","test_create_client_url_kwarg_matches_config_exactly","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_jira_client","",""
"GET /api/reports returns one entry per HTML file, folders sorted newest-first.","2","test_get_reports_returns_sorted_list","tests.component","Wed May 13 07:24:27 UTC 2026","passed","Wed May 13 07:24:27 UTC 2026","","test_server","",""
"","1","test_board_id_returned_when_present","tests.component","Wed May 13 07:24:54 UTC 2026","passed","Wed May 13 07:24:54 UTC 2026","TestGetConfigExtended","test_server_config","",""
"","1","test_estimation_type_default_story_points","tests.unit","Wed May 13 07:24:15 UTC 2026","passed","Wed May 13 07:24:15 UTC 2026","","test_config","",""
"GET /api/reports with an empty directory returns {""reports"": []}.","1","test_get_reports_returns_empty_list_when_no_reports","tests.component","Wed May 13 07:24:27 UTC 2026","passed","Wed May 13 07:24:27 UTC 2026","","test_server","",""
"","1","test_get_board_id_from_config","tests.unit","Wed May 13 07:24:15 UTC 2026","passed","Wed May 13 07:24:15 UTC 2026","","test_jira_client","",""
"","30","test_chart_canvas_present_when_velocity_nonempty","tests.component","Wed May 13 07:24:18 UTC 2026","passed","Wed May 13 07:24:18 UTC 2026","","test_report_html","",""
"","30","test_ai_usage_cases_canvas_present","tests.component","Wed May 13 07:24:18 UTC 2026","passed","Wed May 13 07:24:18 UTC 2026","","test_report_html","",""
"JSR-AD-005: Null or structurally incomplete entries in the Jira fields response are tolerated.","0","test_build_schema_from_fields_tolerates_null_and_incomplete_entries","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_schema","",""
"POST body without top-level 'schema' returns 400.","8","test_post_schema_requires_schema_key","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_server_handlers","",""
"","1","test_estimation_type_shown_in_md_header","tests.component","Wed May 13 07:24:19 UTC 2026","passed","Wed May 13 07:24:19 UTC 2026","","test_report_md","",""
"","1","test_get_index_html_returns_200","tests.component","Wed May 13 07:24:21 UTC 2026","passed","Wed May 13 07:24:21 UTC 2026","","test_server","",""
"Test Connection with unreachable Jira shows error after attempt (mocked — no real DNS).","348","test_test_connection_unreachable_server[chromium]","tests.e2e","Wed May 13 07:27:14 UTC 2026","passed","Wed May 13 07:27:14 UTC 2026","","test_e2e_ui","",""
"","30","test_filter_name_shown_when_present","tests.component","Wed May 13 07:24:18 UTC 2026","passed","Wed May 13 07:24:18 UTC 2026","","test_report_html","",""
"","1","test_crlf_file_does_not_crash","tests.component","Wed May 13 07:24:40 UTC 2026","passed","Wed May 13 07:24:40 UTC 2026","TestWriteEnvFields","test_server_config","",""
"","1","test_empty_value_not_included","tests.component","Wed May 13 07:24:43 UTC 2026","passed","Wed May 13 07:24:43 UTC 2026","TestGetConfig","test_server_config","",""
"","1","test_malformed_json_file_is_skipped","tests.unit","Wed May 13 07:24:15 UTC 2026","passed","Wed May 13 07:24:15 UTC 2026","","test_dau_metrics","",""
"","30","test_chart_script_absent_when_velocity_empty","tests.component","Wed May 13 07:24:18 UTC 2026","passed","Wed May 13 07:24:18 UTC 2026","","test_report_html","",""
"","0","test_velocity_value_present","tests.component","Wed May 13 07:24:19 UTC 2026","passed","Wed May 13 07:24:19 UTC 2026","","test_report_md","",""
"GET /api/schemas returns ok:true with a schemas list.","1","test_get_schemas_returns_list","tests.component","Wed May 13 07:24:33 UTC 2026","passed","Wed May 13 07:24:33 UTC 2026","","test_server","",""
"A trailing ORDER BY clause is dropped so the JQL is composable with parens + AND.","0","test_get_filter_jql_strips_trailing_order_by","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_jira_client","",""
"","0","test_is_done[In Progress-False]","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_metrics","",""
"","1","test_md_report_ai_usage_tool_breakdown","tests.component","Wed May 13 07:24:19 UTC 2026","passed","Wed May 13 07:24:19 UTC 2026","","test_report_md","",""
"_CLIENT_DISCONNECT must catch BrokenPipeError, ConnectionAbortedError, and ConnectionResetError.","8","test_client_disconnect_tuple_includes_all_error_types","tests.unit","Wed May 13 07:24:17 UTC 2026","passed","Wed May 13 07:24:17 UTC 2026","","test_server_handlers","",""
"T-11: all three globally-promoted/registered plugins active simultaneously.
    The original combination that exposed the bug.","30","test_t11_ai_usage_plus_velocity_plus_dau_trend","tests.component","Wed May 13 07:24:17 UTC 2026","passed","Wed May 13 07:24:17 UTC 2026","","test_cross_section_chart_labels","",""
"","0","test_sprint_issue_details_ai_flag_independent_of_exclusion","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_metrics","",""
"","30","test_ai_usage_details_section_present","tests.component","Wed May 13 07:24:18 UTC 2026","passed","Wed May 13 07:24:18 UTC 2026","","test_report_html","",""
"Only fields present in the server config are filled; absent fields remain empty.","197","test_partial_config_populates_only_present_fields[chromium]","tests.e2e","Wed May 13 07:26:46 UTC 2026","passed","Wed May 13 07:26:46 UTC 2026","","test_e2e_connection","",""
"","0","test_ai_trend_exclude_labels","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_metrics","",""
"MC-FMT-105: pie chart labels append % to pct values; pct data is present in serialised JSON.","30","test_ai_usage_pie_chart_pct_labels_present","tests.component","Wed May 13 07:24:19 UTC 2026","passed","Wed May 13 07:24:19 UTC 2026","","test_report_html","",""
"ArrowDown key moves selection from the first to the second radio card.","67","test_radio_card_keyboard_navigation[chromium]","tests.e2e","Wed May 13 07:26:40 UTC 2026","passed","Wed May 13 07:26:40 UTC 2026","","test_dau_survey_ui","",""
"","0","test_build_schema_from_fields_preserves_defaults_for_missing","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_schema","",""
"","8","test_handle_generate_emits_error_when_main_file_missing","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_server_handlers","",""
"Email and API token must be masked.","1","test_sanitise_error_replaces_email_and_token","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_jira_client","",""
"","0","test_parse_args_clean_flag","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_main_helpers","",""
"","1","test_example_file_is_not_modified","tests.component","Wed May 13 07:24:40 UTC 2026","passed","Wed May 13 07:24:40 UTC 2026","TestWriteEnvFields","test_server_config","",""
"Changing the Schema Setup dropdown must not affect the Filter Builder's Active Schema.","226","test_schema_setup_does_not_set_active_schema_for_filter[chromium]","tests.e2e","Wed May 13 07:27:09 UTC 2026","passed","Wed May 13 07:27:09 UTC 2026","","test_e2e_schema_ui","",""
"JSR-R-004: A non-existent named schema falls back to the default silently.","0","test_get_active_schema_named_fallback_uses_default","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_schema","",""
"","0","test_get_in_progress_statuses","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_schema","",""
"Filling valid inputs, testing connection, then clicking Save shows confirmation flash.","391","test_save_connection_valid_inputs[chromium]","tests.e2e","Wed May 13 07:27:11 UTC 2026","passed","Wed May 13 07:27:12 UTC 2026","","test_e2e_ui","",""
"","0","test_schema_error_preserves_cause","tests.unit","Wed May 13 07:24:15 UTC 2026","passed","Wed May 13 07:24:15 UTC 2026","","test_exceptions","",""
"","1","test_build_metrics_dict_story_points_velocity_unchanged","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_metrics","",""
"MC-FMT-002: ai_sp and total_sp are plain story-point sums, not normalised to 0-100.","0","test_compute_ai_trend_basic","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_metrics","",""
"ORDER BY stripping is case-insensitive.","0","test_get_filter_jql_strips_order_by_case_insensitive","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_jira_client","",""
"","0","test_get_active_schema_by_name","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_schema","",""
"DELETE /api/schemas without ?name= returns 400.","1","test_delete_schema_no_name_returns_400","tests.component","Wed May 13 07:24:38 UTC 2026","passed","Wed May 13 07:24:38 UTC 2026","","test_server","",""
"Clear button empties the log output panel.","3291","test_log_clear_button[chromium]","tests.e2e","Wed May 13 07:27:20 UTC 2026","passed","Wed May 13 07:27:23 UTC 2026","","test_e2e_ui","",""
"After Save, field values are stored in localStorage.","414","test_save_persists_values_to_localstorage[chromium]","tests.e2e","Wed May 13 07:26:54 UTC 2026","passed","Wed May 13 07:26:54 UTC 2026","","test_e2e_connection","",""
"","0","test_get_board_id_raises_when_not_configured","tests.unit","Wed May 13 07:24:15 UTC 2026","passed","Wed May 13 07:24:15 UTC 2026","","test_jira_client","",""
"","0","test_is_done_missing_fields","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_metrics","",""
"POST /api/fetch-cert saves the PEM file with LF-only line endings (no CRLF on Windows).

    Ensures the write_bytes fix is effective: ssl.get_server_certificate returns a PEM
    string with \n endings; the saved bytes must not contain \r\n sequences, which would
    make cryptography fail to parse the cert on Windows.
    ","2","test_fetch_cert_saves_pem_without_crlf_line_endings","tests.component","Wed May 13 07:24:40 UTC 2026","passed","Wed May 13 07:24:40 UTC 2026","","test_server","",""
"","0","test_load_schemas_returns_list_from_file","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_schema","",""
"T-03: AI assistance trend rendered alone — ai_pct must be displayed with %.","30","test_t03_ai_trend_alone_pct","tests.component","Wed May 13 07:24:17 UTC 2026","passed","Wed May 13 07:24:17 UTC 2026","","test_cross_section_chart_labels","",""
"","1","test_malformed_json_skipped_no_exception","tests.unit","Wed May 13 07:24:15 UTC 2026","passed","Wed May 13 07:24:15 UTC 2026","","test_dau_normalizer","",""
"","1","test_ai_trend_multiple_sprints","tests.unit","Wed May 13 07:24:16 UTC 2026","passed","Wed May 13 07:24:16 UTC 2026","","test_metrics","",""
"","0","test_domain_errors_caught_by_app_error[SchemaError]","tests.unit","Wed May 13 07:24:15 UTC 2026","passed","Wed May 13 07:24:15 UTC 2026","","test_exceptions","",""
"","2","test_validate_config_all_missing","tests.unit","Wed May 13 07:24:14 UTC 2026","passed","Wed May 13 07:24:14 UTC 2026","","test_config","",""
"Run tools/fetch_ssl_cert.py as a subprocess with no JIRA_URL -> should exit 1.","66","test_fetch_cert_subprocess_smoke","tests.integration","Wed May 13 07:24:12 UTC 2026","passed","Wed May 13 07:24:12 UTC 2026","","test_fetch_ssl_cert","",""
"All three tab buttons are present in the tab bar.","149","test_all_three_tabs_visible[chromium]","tests.e2e","Wed May 13 07:27:10 UTC 2026","passed","Wed May 13 07:27:10 UTC 2026","","test_e2e_ui","",""
