"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"board_statuses overrides the static default status_mapping.","0","test_build_schema_from_fields_applies_board_statuses","tests.unit","Thu May 07 10:31:34 UTC 2026","passed","Thu May 07 10:31:34 UTC 2026","","test_schema","",""
"Token values containing '=' must survive a write/read cycle.","1","test_token_with_equals_sign_round_trip","tests.component","Thu May 07 10:31:57 UTC 2026","passed","Thu May 07 10:31:57 UTC 2026","TestPostConfig","test_server_config","",""
"","8","test_handle_generate_emits_error_event_for_nonzero_exit","tests.unit","Thu May 07 10:31:34 UTC 2026","passed","Thu May 07 10:31:34 UTC 2026","","test_server_handlers","",""
"","0","test_build_metrics_dict_generated_at_is_iso","tests.unit","Thu May 07 10:31:34 UTC 2026","passed","Thu May 07 10:31:34 UTC 2026","","test_metrics","",""
"","1","test_example_not_modified_after_create","tests.component","Thu May 07 10:31:54 UTC 2026","passed","Thu May 07 10:31:54 UTC 2026","TestPostConfig","test_server_config","",""
"","2","test_fetch_cert_happy_path","tests.integration","Thu May 07 10:31:28 UTC 2026","passed","Thu May 07 10:31:28 UTC 2026","","test_fetch_ssl_cert","",""
"Bug fix: when JIRA_CLOSED_SPRINTS_ONLY=True, the active sprint is not
    fetched. A ticket carried into the active sprint must NOT be attributed
    to the most-recent closed sprint — it should be dropped until the active
    sprint enters the fetch window. Reproduces the user-reported case where
    a ticket in [Sprint 5, Sprint 6, Sprint 7] (Sprint 7 active, not fetched)
    was incorrectly counted in Sprint 6's velocity.
    ","0","test_dedup_drops_issue_owned_by_active_sprint_outside_fetch","tests.unit","Thu May 07 10:31:34 UTC 2026","passed","Thu May 07 10:31:34 UTC 2026","","test_metrics","",""
"","2","test_ai_action_labels_parsed","tests.unit","Thu May 07 10:31:32 UTC 2026","passed","Thu May 07 10:31:32 UTC 2026","","test_config","",""
"Schema Setup tab sits between Jira Connection and Filter Builder.","180","test_schema_tab_visible_between_connection_and_filter[chromium]","tests.e2e","Thu May 07 10:32:12 UTC 2026","passed","Thu May 07 10:32:12 UTC 2026","","test_e2e_schema_ui","",""
"","1","test_fetch_cert_exits_on_os_error","tests.integration","Thu May 07 10:31:28 UTC 2026","passed","Thu May 07 10:31:28 UTC 2026","","test_fetch_ssl_cert","",""
"No credentials → exit 1 with error message.","0","test_main_pipeline_config_fail","tests.integration","Thu May 07 10:31:29 UTC 2026","passed","Thu May 07 10:31:29 UTC 2026","","test_integration","",""
"Reports list shows only HTML links, no MD files (RG-RO-003).","226","test_reports_list_links_only_html[chromium]","tests.e2e","Thu May 07 10:32:34 UTC 2026","passed","Thu May 07 10:32:34 UTC 2026","","test_e2e_ui","",""
"fetch_kanban_data() combines JIRA_FILTER_JQL with updated constraint when JIRA_FILTER_ID absent.","0","test_fetch_kanban_data_uses_config_filter_jql_as_fallback","tests.unit","Thu May 07 10:31:33 UTC 2026","passed","Thu May 07 10:31:33 UTC 2026","","test_jira_client","",""
"_build_jql_from_params() produces correct JQL clauses for each param combination.","8","test_build_jql_from_params[params4-type IN (Story, Bug)-None]","tests.unit","Thu May 07 10:31:33 UTC 2026","passed","Thu May 07 10:31:33 UTC 2026","","test_filter_handlers","",""
"","2","test_env_bool_values[1-True]","tests.unit","Thu May 07 10:31:33 UTC 2026","passed","Thu May 07 10:31:33 UTC 2026","","test_config","",""
"","0","test_dedup_no_duplicates_unchanged","tests.unit","Thu May 07 10:31:34 UTC 2026","passed","Thu May 07 10:31:34 UTC 2026","","test_metrics","",""
"","0","test_md_dau_trend_absent_when_empty","tests.component","Thu May 07 10:31:28 UTC 2026","passed","Thu May 07 10:31:28 UTC 2026","","test_dau_report","",""
"","2","test_jira_filter_jql_default_empty","tests.unit","Thu May 07 10:31:33 UTC 2026","passed","Thu May 07 10:31:33 UTC 2026","","test_config","",""
"","1","test_dedup_different_users_same_week_both_kept","tests.unit","Thu May 07 10:31:33 UTC 2026","passed","Thu May 07 10:31:33 UTC 2026","","test_dau_normalizer","",""
"","0","test_dedup_empty_list","tests.unit","Thu May 07 10:31:33 UTC 2026","passed","Thu May 07 10:31:33 UTC 2026","","test_dau_metrics","",""
"","1","test_ai_assisted_label_custom","tests.unit","Thu May 07 10:31:32 UTC 2026","passed","Thu May 07 10:31:32 UTC 2026","","test_config","",""
"","0","test_get_story_points_with_custom_field","tests.unit","Thu May 07 10:31:34 UTC 2026","passed","Thu May 07 10:31:34 UTC 2026","","test_metrics","",""
"","0","test_import_app_jira_client","tests.unit","Thu May 07 10:31:33 UTC 2026","passed","Thu May 07 10:31:33 UTC 2026","","test_imports","",""
"POST then GET should reflect saved values (token masked).","2","test_round_trip_url_email_token","tests.component","Thu May 07 10:31:57 UTC 2026","passed","Thu May 07 10:31:57 UTC 2026","TestPostConfig","test_server_config","",""
"An absolute DAU_PATH is used directly without prepending project root.","2","test_dau_path_absolute_env_var_used_verbatim","tests.unit","Thu May 07 10:31:33 UTC 2026","passed","Thu May 07 10:31:33 UTC 2026","","test_config","",""
"KANBAN issues that carry a Jira sprint custom field must NOT be dropped.

    Real Jira KANBAN boards (especially those built on top of SCRUM-capable projects)
    return issues whose ``customfield_10020`` carries one or more sprint IDs. The
    SCRUM attribution rule ""drop if owner sprint not in fetched window"" makes the
    entire KANBAN report empty because none of the integer Jira sprint IDs match
    the string period IDs (``week-2026-W17`` etc.) — fall back to placement instead.
    ","0","test_dedup_kanban_keeps_issues_with_sprint_field","tests.unit","Thu May 07 10:31:34 UTC 2026","passed","Thu May 07 10:31:34 UTC 2026","","test_metrics","",""
"","0","test_build_schema_from_fields_preserves_team_jql_name","tests.unit","Thu May 07 10:31:34 UTC 2026","passed","Thu May 07 10:31:34 UTC 2026","","test_schema","",""
"","2","test_ai_exclude_labels_empty","tests.unit","Thu May 07 10:31:32 UTC 2026","passed","Thu May 07 10:31:32 UTC 2026","","test_config","",""
"","0","test_fetch_sprint_data_orchestration","tests.unit","Thu May 07 10:31:33 UTC 2026","passed","Thu May 07 10:31:33 UTC 2026","","test_jira_client","",""
"","2","test_jira_url_no_trailing_slash_unchanged","tests.unit","Thu May 07 10:31:32 UTC 2026","passed","Thu May 07 10:31:32 UTC 2026","","test_config","",""
"","0","test_logger_has_success_method","tests.unit","Thu May 07 10:31:33 UTC 2026","passed","Thu May 07 10:31:33 UTC 2026","","test_logging_setup","",""
"Badge shows 'Error' and mentions access denied for a 403 response.","365","test_badge_shows_error_on_403[chromium]","tests.e2e","Thu May 07 10:31:53 UTC 2026","passed","Thu May 07 10:31:53 UTC 2026","","test_e2e_connection","",""
"Changing #filter-schema-select leaves localStorage.jira_schema_name untouched.","190","test_filter_builder_schema_does_not_write_localstorage[chromium]","tests.e2e","Thu May 07 10:32:11 UTC 2026","passed","Thu May 07 10:32:11 UTC 2026","","test_e2e_filters","",""
"DELETE /api/schemas without ?name= returns 400.","1","test_delete_schema_no_name_returns_400","tests.component","Thu May 07 10:31:45 UTC 2026","passed","Thu May 07 10:31:45 UTC 2026","","test_server","",""
"","29","test_ai_usage_tools_canvas_present","tests.component","Thu May 07 10:31:29 UTC 2026","passed","Thu May 07 10:31:29 UTC 2026","","test_report_html","",""
"#btn-save-jira-filter is disabled when Default_Jira_Filter is picked; re-enables otherwise.","196","test_save_disabled_when_default_filter_selected[chromium]","tests.e2e","Thu May 07 10:32:11 UTC 2026","passed","Thu May 07 10:32:11 UTC 2026","","test_e2e_filters","",""
"Username and password must be passed as separate kwargs, not embedded anywhere else.","0","test_create_client_credentials_in_auth_kwargs_only","tests.unit","Thu May 07 10:31:33 UTC 2026","passed","Thu May 07 10:31:33 UTC 2026","","test_jira_client","",""
"POST every supported field, then GET and verify each one.

        AI labels are intentionally excluded — they live per-filter in
        config/jira_filters.json, not in the global config endpoint.
        ","2","test_round_trip_all_fields","tests.component","Thu May 07 10:32:00 UTC 2026","passed","Thu May 07 10:32:00 UTC 2026","TestPostConfig","test_server_config","",""
"Two responses from same user in same week → response_count is 1, latest score used.","1","test_compute_dau_metrics_dedup_applied","tests.unit","Thu May 07 10:31:33 UTC 2026","passed","Thu May 07 10:31:33 UTC 2026","","test_dau_metrics","",""
"Generate Report tab is active by default.","132","test_default_tab_is_generate[chromium]","tests.e2e","Thu May 07 10:32:14 UTC 2026","passed","Thu May 07 10:32:15 UTC 2026","","test_e2e_ui","",""
"","0","test_templates_dir_exists","tests.component","Thu May 07 10:31:29 UTC 2026","passed","Thu May 07 10:31:29 UTC 2026","","test_report_html","",""
"T-05: usagePieLabels (from AI usage) must not corrupt velocity avg-line labels.","28","test_t05_ai_usage_plus_velocity","tests.component","Thu May 07 10:31:28 UTC 2026","passed","Thu May 07 10:31:28 UTC 2026","","test_cross_section_chart_labels","",""
"","1","test_duplicate_key_only_first_occurrence_replaced","tests.component","Thu May 07 10:31:47 UTC 2026","passed","Thu May 07 10:31:47 UTC 2026","TestWriteEnvFields","test_server_config","",""
"","29","test_filter_name_shown_when_present","tests.component","Thu May 07 10:31:29 UTC 2026","passed","Thu May 07 10:31:29 UTC 2026","","test_report_html","",""
"When report_name is omitted, it defaults to the filter name.","3","test_post_filter_report_name_defaults_to_filter_name","tests.component","Thu May 07 10:32:08 UTC 2026","passed","Thu May 07 10:32:08 UTC 2026","","test_server_filters","",""
"","1","test_single_file_without_week_gets_week_derived","tests.unit","Thu May 07 10:31:33 UTC 2026","passed","Thu May 07 10:31:33 UTC 2026","","test_dau_normalizer","",""
"","0","test_get_story_points_numeric_float","tests.unit","Thu May 07 10:31:34 UTC 2026","passed","Thu May 07 10:31:34 UTC 2026","","test_metrics","",""
"","0","test_bar_chart_present_when_velocity_nonzero","tests.component","Thu May 07 10:31:30 UTC 2026","passed","Thu May 07 10:31:30 UTC 2026","","test_report_md","",""
"Filling valid inputs, testing connection, then clicking Save shows confirmation flash.","369","test_save_connection_valid_inputs[chromium]","tests.e2e","Thu May 07 10:32:16 UTC 2026","passed","Thu May 07 10:32:16 UTC 2026","","test_e2e_ui","",""
"DAU_RESPONSES_DIR resolves to <DAU_PATH>/original when DAU_PATH is set.","2","test_dau_path_env_var_drives_responses_dir","tests.unit","Thu May 07 10:31:33 UTC 2026","passed","Thu May 07 10:31:33 UTC 2026","","test_config","",""
"Accepts timestamps using the 'Z' suffix (via fromisoformat on Python 3.11+).","1","test_derive_iso_week_zulu_suffix","tests.unit","Thu May 07 10:31:33 UTC 2026","passed","Thu May 07 10:31:33 UTC 2026","","test_dau_normalizer","",""
"T-14: all sections ON — velocity plain, AI trend %, pie %, DAU trend %.","29","test_t14_all_sections_correct_pct_labels","tests.component","Thu May 07 10:31:28 UTC 2026","passed","Thu May 07 10:31:28 UTC 2026","","test_cross_section_chart_labels","",""
"When multiple float fields exist the best-named one is chosen for story_points.","0","test_build_schema_from_fields_disambiguates_float_fields_by_name","tests.unit","Thu May 07 10:31:34 UTC 2026","passed","Thu May 07 10:31:34 UTC 2026","","test_schema","",""
"","5","test_build_metrics_dict_includes_dau_key","tests.unit","Thu May 07 10:31:33 UTC 2026","passed","Thu May 07 10:31:33 UTC 2026","","test_dau_metrics","",""
"","1","test_ai_tool_labels_parsed","tests.unit","Thu May 07 10:31:32 UTC 2026","passed","Thu May 07 10:31:32 UTC 2026","","test_config","",""
"","1","test_compact_timestamp_midnight","tests.unit","Thu May 07 10:31:33 UTC 2026","passed","Thu May 07 10:31:33 UTC 2026","","test_dau_normalizer","",""
"","29","test_html_has_dau_trend_section","tests.component","Thu May 07 10:31:28 UTC 2026","passed","Thu May 07 10:31:28 UTC 2026","","test_dau_report","",""
"","2","test_fetch_cert_overwrites_existing","tests.integration","Thu May 07 10:31:28 UTC 2026","passed","Thu May 07 10:31:28 UTC 2026","","test_fetch_ssl_cert","",""
"URL and email fields are re-populated from server config after a page reload.","310","test_saved_credentials_prefill_on_reload[chromium]","tests.e2e","Thu May 07 10:32:01 UTC 2026","passed","Thu May 07 10:32:01 UTC 2026","","test_e2e_connection","",""
"main() must use ThreadPoolExecutor(max_workers=2) for parallel report generation.","3","test_main_generates_reports_in_parallel","tests.unit","Thu May 07 10:31:32 UTC 2026","passed","Thu May 07 10:31:32 UTC 2026","","test_cli","",""
"","0","test_compute_velocity_mixed_statuses","tests.unit","Thu May 07 10:31:34 UTC 2026","passed","Thu May 07 10:31:34 UTC 2026","","test_metrics","",""
"","0","test_setup_logging_log_filename_matches_pattern","tests.unit","Thu May 07 10:31:33 UTC 2026","passed","Thu May 07 10:31:33 UTC 2026","","test_logging_setup","",""
"","0","test_is_done[To Do-False]","tests.unit","Thu May 07 10:31:34 UTC 2026","passed","Thu May 07 10:31:34 UTC 2026","","test_metrics","",""
"build_metrics_dict + generate_html + generate_md finish in under 5 s.","32","test_report_generation_completes_within_time_limit","tests.component","Thu May 07 10:31:30 UTC 2026","passed","Thu May 07 10:31:30 UTC 2026","","test_report_performance","",""
"","0","test_ai_usage_tool_breakdown","tests.unit","Thu May 07 10:31:34 UTC 2026","passed","Thu May 07 10:31:34 UTC 2026","","test_metrics","",""
"Clicking 'New Survey' on the confirmation hides it and shows the form again.","189","test_new_survey_button_returns_to_form[chromium]","tests.e2e","Thu May 07 10:31:48 UTC 2026","passed","Thu May 07 10:31:48 UTC 2026","","test_dau_survey_ui","",""
"When no report_name query param is given, the filter's stored report_name is used.","9","test_generate_uses_stored_report_name_when_no_param","tests.unit","Thu May 07 10:31:34 UTC 2026","passed","Thu May 07 10:31:34 UTC 2026","","test_server_handlers","",""
"","2","test_project_type_kanban","tests.unit","Thu May 07 10:31:32 UTC 2026","passed","Thu May 07 10:31:32 UTC 2026","","test_config","",""
"Output subdirectory mirrors the source subdirectory under normalized_dir.","1","test_nested_folder_structure_mirrored","tests.unit","Thu May 07 10:31:33 UTC 2026","passed","Thu May 07 10:31:33 UTC 2026","","test_dau_normalizer","",""
"MC-V-OUT-002: start_date/end_date are ISO-8601 strings when the sprint has dates, None when absent.","1","test_velocity_row_start_end_date_are_iso_or_none","tests.unit","Thu May 07 10:31:34 UTC 2026","passed","Thu May 07 10:31:34 UTC 2026","","test_metrics","",""
"","1","test_post_saves_filter_fields_to_env","tests.component","Thu May 07 10:31:58 UTC 2026","passed","Thu May 07 10:31:58 UTC 2026","TestPostConfig","test_server_config","",""
"","0","test_md_has_dau_trend_heading","tests.component","Thu May 07 10:31:28 UTC 2026","passed","Thu May 07 10:31:28 UTC 2026","","test_dau_report","",""
"When LOG_LEVEL is unset, root logger defaults to DEBUG.","0","test_setup_logging_default_level_is_debug","tests.unit","Thu May 07 10:31:33 UTC 2026","passed","Thu May 07 10:31:33 UTC 2026","","test_logging_setup","",""
"","2","test_project_type_invalid_falls_back","tests.unit","Thu May 07 10:31:32 UTC 2026","passed","Thu May 07 10:31:33 UTC 2026","","test_config","",""
"","0","test_ai_usage_details_shape","tests.component","Thu May 07 10:31:28 UTC 2026","passed","Thu May 07 10:31:28 UTC 2026","","test_contracts","",""
"","0","test_get_active_schema_hardcoded_uses_builtin_story_points","tests.unit","Thu May 07 10:31:34 UTC 2026","passed","Thu May 07 10:31:34 UTC 2026","","test_schema","",""
"T-06: aiPointLabels (from AI trend) must not corrupt velocity avg-line labels.","42","test_t06_ai_trend_plus_velocity","tests.component","Thu May 07 10:31:28 UTC 2026","passed","Thu May 07 10:31:28 UTC 2026","","test_cross_section_chart_labels","",""
"Selecting Default_Jira_Cloud loads its JSON into the editor.","184","test_schema_load_into_editor_on_select[chromium]","tests.e2e","Thu May 07 10:32:12 UTC 2026","passed","Thu May 07 10:32:12 UTC 2026","","test_e2e_schema_ui","",""
"","1","test_fetch_cert_exits_on_ssl_error","tests.integration","Thu May 07 10:31:28 UTC 2026","passed","Thu May 07 10:31:28 UTC 2026","","test_fetch_ssl_cert","",""
"","1","test_setup_logging_returns_logger_and_path","tests.unit","Thu May 07 10:31:33 UTC 2026","passed","Thu May 07 10:31:33 UTC 2026","","test_logging_setup","",""
"","1","test_crlf_file_does_not_crash","tests.component","Thu May 07 10:31:47 UTC 2026","passed","Thu May 07 10:31:47 UTC 2026","TestWriteEnvFields","test_server_config","",""
"_serve_file must suppress all _CLIENT_DISCONNECT exceptions during write.","8","test_serve_file_catches_client_disconnect[ConnectionResetError]","tests.unit","Thu May 07 10:31:34 UTC 2026","passed","Thu May 07 10:31:34 UTC 2026","","test_server_handlers","",""
"Mock jira_client functions, call main.main(), verify HTML/MD files are created.","892","test_main_pipeline_success","tests.integration","Thu May 07 10:31:28 UTC 2026","passed","Thu May 07 10:31:29 UTC 2026","","test_integration","",""
"MC-V-OUT-003: sprint_id in output equals the id field of the input sprint.","0","test_velocity_row_sprint_id_matches_input","tests.unit","Thu May 07 10:31:34 UTC 2026","passed","Thu May 07 10:31:34 UTC 2026","","test_metrics","",""
"'Settings saved' flash appears after clicking Save.","399","test_save_shows_flash_confirmation[chromium]","tests.e2e","Thu May 07 10:31:57 UTC 2026","passed","Thu May 07 10:31:57 UTC 2026","","test_e2e_connection","",""
"#filter-schema-select is populated from /api/schemas and defaults to Default_Jira_Cloud.","193","test_filter_schema_dropdown_populated_on_load[chromium]","tests.e2e","Thu May 07 10:32:09 UTC 2026","passed","Thu May 07 10:32:09 UTC 2026","","test_e2e_filters","",""
"validate_cert() on a missing file returns the error-shape consumed by _handle_cert_status.","1","test_validate_cert_response_has_all_keys_when_missing","tests.component","Thu May 07 10:31:28 UTC 2026","passed","Thu May 07 10:31:28 UTC 2026","","test_contracts","",""
"","29","test_project_type_shown_in_header","tests.component","Thu May 07 10:31:29 UTC 2026","passed","Thu May 07 10:31:29 UTC 2026","","test_report_html","",""
"","1","test_get_sprints_empty","tests.unit","Thu May 07 10:31:33 UTC 2026","passed","Thu May 07 10:31:33 UTC 2026","","test_jira_client","",""
"Filter Builder tab shows SCRUM / KANBAN radio buttons (RG-PT-001).","185","test_project_type_radios_visible[chromium]","tests.e2e","Thu May 07 10:32:29 UTC 2026","passed","Thu May 07 10:32:30 UTC 2026","","test_e2e_ui","",""
"","2","test_env_bool_values[no-False]","tests.unit","Thu May 07 10:31:33 UTC 2026","passed","Thu May 07 10:31:33 UTC 2026","","test_config","",""
"GET /api/schemas?name=Nonexistent returns 404.","1","test_get_schema_not_found","tests.component","Thu May 07 10:31:41 UTC 2026","passed","Thu May 07 10:31:41 UTC 2026","","test_server","",""
"Switching back to '— New filter —' unhides the name input and clears every param field.","218","test_new_filter_option_resets_form[chromium]","tests.e2e","Thu May 07 10:32:10 UTC 2026","passed","Thu May 07 10:32:10 UTC 2026","","test_e2e_filters","",""
"The API Token label has a visible red asterisk.","196","test_required_star_visible_on_token_label[chromium]","tests.e2e","Thu May 07 10:31:49 UTC 2026","passed","Thu May 07 10:31:50 UTC 2026","","test_e2e_connection","",""
"","0","test_ai_trend_fallback_uses_action_labels_when_assisted_label_empty","tests.unit","Thu May 07 10:31:34 UTC 2026","passed","Thu May 07 10:31:34 UTC 2026","","test_metrics","",""
"","0","test_test_connection_invalid_json","tests.component","Thu May 07 10:31:33 UTC 2026","passed","Thu May 07 10:31:33 UTC 2026","","test_server","",""
"GET /api/schemas?name=<default> returns the full schema.","1","test_get_schema_by_name","tests.component","Thu May 07 10:31:41 UTC 2026","passed","Thu May 07 10:31:41 UTC 2026","","test_server","",""
"","1","test_partial_env_returns_configured_false","tests.component","Thu May 07 10:31:48 UTC 2026","passed","Thu May 07 10:31:48 UTC 2026","TestGetConfig","test_server_config","",""
"End-to-end regression for the user-reported bug:

    Sprint 6's velocity should be 18, not 23. The 5-point ticket whose sprint
    field includes Sprint 7 (active, not fetched) must not inflate Sprint 6.
    ","1","test_velocity_excludes_ticket_carried_to_unfetched_active_sprint","tests.unit","Thu May 07 10:31:34 UTC 2026","passed","Thu May 07 10:31:34 UTC 2026","","test_metrics","",""
"2026-03-30 (Monday) is in 2026-W14.","0","test_derive_iso_week_monday","tests.unit","Thu May 07 10:31:33 UTC 2026","passed","Thu May 07 10:31:33 UTC 2026","","test_dau_normalizer","",""
"T-02: AI usage rendered alone — pie slice labels must include %.","28","test_t02_ai_usage_alone_pie_pct","tests.component","Thu May 07 10:31:28 UTC 2026","passed","Thu May 07 10:31:28 UTC 2026","","test_cross_section_chart_labels","",""
"","2","test_metric_toggles_default_true","tests.unit","Thu May 07 10:31:33 UTC 2026","passed","Thu May 07 10:31:33 UTC 2026","","test_config","",""
"","0","test_get_active_schema_by_name","tests.unit","Thu May 07 10:31:34 UTC 2026","passed","Thu May 07 10:31:34 UTC 2026","","test_schema","",""
"_handle_cert_status returns exists=True plus error key when validate_cert fails.","8","test_handle_cert_status_returns_error_key_when_cert_unreadable","tests.unit","Thu May 07 10:31:34 UTC 2026","passed","Thu May 07 10:31:34 UTC 2026","","test_server_handlers","",""
"","1","test_options_returns_204_with_cors","tests.component","Thu May 07 10:31:32 UTC 2026","passed","Thu May 07 10:31:32 UTC 2026","","test_server","",""
"","1","test_ai_trend_multiple_sprints","tests.unit","Thu May 07 10:31:34 UTC 2026","passed","Thu May 07 10:31:34 UTC 2026","","test_metrics","",""
"","1","test_main_returns_1_when_config_invalid","tests.unit","Thu May 07 10:31:32 UTC 2026","passed","Thu May 07 10:31:32 UTC 2026","","test_cli","",""
