"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","test_ai_trend_exclude_labels","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_metrics","",""
"","1","test_compute_dau_trend_multiple_weeks_sorted","tests.unit","Wed May 06 13:19:11 UTC 2026","passed","Wed May 06 13:19:11 UTC 2026","","test_dau_metrics","",""
"","2","test_ai_exclude_labels_empty","tests.unit","Wed May 06 13:19:11 UTC 2026","passed","Wed May 06 13:19:11 UTC 2026","","test_config","",""
"When JIRA_CLOSED_SPRINTS_ONLY=True period 0 starts on last Monday, not current Monday.","1","test_fetch_kanban_data_closed_sprints_only_excludes_current_week","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_jira_client","",""
"Generate button is disabled when all metric checkboxes are unchecked (RG-MT-006).","577","test_generate_button_disabled_when_all_metrics_unchecked[chromium]","tests.e2e","Wed May 06 13:20:30 UTC 2026","passed","Wed May 06 13:20:31 UTC 2026","","test_e2e_ui","",""
"_serve_file must suppress all _CLIENT_DISCONNECT exceptions during write.","6","test_serve_file_catches_client_disconnect[ConnectionResetError]","tests.unit","Wed May 06 13:19:13 UTC 2026","passed","Wed May 06 13:19:13 UTC 2026","","test_server_handlers","",""
"GET /api/reports returns folders sorted newest-first with ts/html_file/md_file keys.","2","test_get_reports_returns_sorted_list","tests.component","Wed May 06 13:19:20 UTC 2026","passed","Wed May 06 13:19:20 UTC 2026","","test_server","",""
"When DAU_PATH env is unset, the default filter's DAU_PATH (data/dau/default) is used.","2","test_dau_path_falls_back_to_default_filter_when_env_unset","tests.unit","Wed May 06 13:19:11 UTC 2026","passed","Wed May 06 13:19:11 UTC 2026","","test_config","",""
"","0","test_is_done[done-True]","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_metrics","",""
"#filter-name-select shows '— New filter —' plus every saved filter (default tagged).","184","test_filter_name_dropdown_lists_existing_filters[chromium]","tests.e2e","Wed May 06 13:20:05 UTC 2026","passed","Wed May 06 13:20:05 UTC 2026","","test_e2e_filters","",""
"A non-default user filter list item contains a Remove button.","182","test_user_filter_has_remove_button[chromium]","tests.e2e","Wed May 06 13:20:04 UTC 2026","passed","Wed May 06 13:20:04 UTC 2026","","test_e2e_filters","",""
"report_name query param is forwarded as REPORT_NAME env var to main.py.","7","test_generate_exports_report_name_to_subprocess","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_server_handlers","",""
"_build_jql_from_params() produces correct JQL clauses for each param combination.","6","test_build_jql_from_params[params0-project = PROJ-None]","tests.unit","Wed May 06 13:19:11 UTC 2026","passed","Wed May 06 13:19:11 UTC 2026","","test_filter_handlers","",""
"POST with a fresh schema_name inserts and returns updated:false.","2","test_post_schema_creates_new_entry","tests.component","Wed May 06 13:19:27 UTC 2026","passed","Wed May 06 13:19:27 UTC 2026","","test_server","",""
"","1","test_fetch_sprint_data_orchestration","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_jira_client","",""
"","29","test_sprint_name_present","tests.component","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_report_html","",""
"","0","test_build_metrics_dict_jira_tickets_velocity_uses_issue_count","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_metrics","",""
"Survey form is visible and the confirmation screen is hidden on load.","55","test_form_visible_and_confirmation_hidden_on_load[chromium]","tests.e2e","Wed May 06 13:19:38 UTC 2026","passed","Wed May 06 13:19:38 UTC 2026","","test_dau_survey_ui","",""
"MD report currently does not render AI assistance trend section.","1","test_md_report_no_ai_assistance_section","tests.component","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_report_md","",""
"","1","test_example_file_is_not_modified","tests.component","Wed May 06 13:19:31 UTC 2026","passed","Wed May 06 13:19:31 UTC 2026","TestWriteEnvFields","test_server_config","",""
"","0","test_get_labels_normal","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_metrics","",""
"","0","test_is_done[Complete-True]","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_metrics","",""
"","0","test_import_app_jira_client","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_imports","",""
"POST /api/filters body.params.schema_name equals the dropdown value — not localStorage.","283","test_save_sends_schema_from_filter_dropdown[chromium]","tests.e2e","Wed May 06 13:20:06 UTC 2026","passed","Wed May 06 13:20:06 UTC 2026","","test_e2e_filters","",""
"2026-03-30 (Monday) is in 2026-W14.","0","test_derive_iso_week_monday","tests.unit","Wed May 06 13:19:11 UTC 2026","passed","Wed May 06 13:19:11 UTC 2026","","test_dau_normalizer","",""
"","0","test_get_filter_jql_valid","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_jira_client","",""
"","30","test_ai_usage_cases_canvas_present","tests.component","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_report_html","",""
"","1","test_get_story_points_custom_field_missing","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_metrics","",""
"Full positive E2E: absent cert file (neutral badge) is a valid operational state.

    Steps: load Connection tab → badge shows 'No certificate' (neutral) → fill credentials
    → Test Connection succeeds → Save button enabled → save confirmation appears.
    Cert badge must remain neutral throughout — no cert is required for standard Jira Cloud.
    Covers JCR-SSL-007.
    ","396","test_positive_e2e_no_cert_is_acceptable_state[chromium]","tests.e2e","Wed May 06 13:20:01 UTC 2026","passed","Wed May 06 13:20:01 UTC 2026","","test_e2e_connection","",""
"","0","test_non_dau_files_ignored","tests.unit","Wed May 06 13:19:11 UTC 2026","passed","Wed May 06 13:19:11 UTC 2026","","test_dau_normalizer","",""
"","0","test_build_schema_from_fields_detects_story_points_by_name","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_schema","",""
"After editing a field (disabling Save), running Test Connection again re-enables Save.","486","test_can_re_test_after_field_edit_to_re_enable_save[chromium]","tests.e2e","Wed May 06 13:19:54 UTC 2026","passed","Wed May 06 13:19:55 UTC 2026","","test_e2e_connection","",""
"","1","test_setup_logging_creates_log_file","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_logging_setup","",""
"Page loads with the correct <title> and <h1>.","64","test_survey_page_loads_with_title[chromium]","tests.e2e","Wed May 06 13:19:38 UTC 2026","passed","Wed May 06 13:19:38 UTC 2026","","test_dau_survey_ui","",""
"","0","test_compute_dau_trend_empty_dir","tests.unit","Wed May 06 13:19:11 UTC 2026","passed","Wed May 06 13:19:11 UTC 2026","","test_dau_metrics","",""
"","7","test_read_env_credentials_reads_values_from_env_file","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_server_handlers","",""
"Test Connection with empty fields shows error in badge.","215","test_test_connection_missing_fields[chromium]","tests.e2e","Wed May 06 13:20:13 UTC 2026","passed","Wed May 06 13:20:14 UTC 2026","","test_e2e_ui","",""
"","0","test_get_in_progress_statuses","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_schema","",""
"","1","test_import_app_report_md","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_imports","",""
"","0","test_dedup_issue_without_key_not_moved","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_metrics","",""
"Invalid JSON surfaces a parse error in the log output and blocks the POST.","205","test_schema_invalid_json_shows_error[chromium]","tests.e2e","Wed May 06 13:20:09 UTC 2026","passed","Wed May 06 13:20:09 UTC 2026","","test_e2e_schema_ui","",""
"","1","test_sprint_factory_has_keys_used_by_compute_velocity","tests.component","Wed May 06 13:19:11 UTC 2026","passed","Wed May 06 13:19:11 UTC 2026","","test_contracts","",""
"Issues with resolutiondate are done regardless of status name (covers KANBAN custom statuses).","0","test_is_done_resolutiondate_fallback","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_metrics","",""
"","0","test_ai_trend_no_ai_label","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_metrics","",""
"python main.py --clean → exit 0.","447","test_cli_clean_via_subprocess","tests.integration","Wed May 06 13:19:20 UTC 2026","passed","Wed May 06 13:19:20 UTC 2026","","test_cli_server","",""
"","1","test_empty_dir_returns_zero_count","tests.unit","Wed May 06 13:19:11 UTC 2026","passed","Wed May 06 13:19:11 UTC 2026","","test_dau_metrics","",""
"LOG_LEVEL env var (set in config/defaults.env or .env) overrides the default.","0","test_setup_logging_level_configurable_via_env[info-20]","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_logging_setup","",""
"","1","test_example_not_modified_after_create","tests.component","Wed May 06 13:19:37 UTC 2026","passed","Wed May 06 13:19:37 UTC 2026","TestPostConfig","test_server_config","",""
"When get_filter_jql() returns a JQL, config.JIRA_FILTER_JQL is not used.","1","test_fetch_kanban_data_filter_id_jql_takes_precedence_over_config_jql","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_jira_client","",""
"On non-Windows platforms, _get_windows_ca_certs must return an empty list.","0","test_get_windows_ca_certs_returns_empty_on_non_windows","tests.unit","Wed May 06 13:19:11 UTC 2026","passed","Wed May 06 13:19:11 UTC 2026","","test_cert_handlers","",""
"","29","test_ai_usage_section_hidden_when_section_visibility_false","tests.component","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_report_html","",""
"status = Done is always emitted regardless of whether JIRA_FILTER_STATUS is present.","6","test_build_jql_status_always_done","tests.unit","Wed May 06 13:19:11 UTC 2026","passed","Wed May 06 13:19:11 UTC 2026","","test_filter_handlers","",""
"GET /api/schemas?name=<default> returns the full schema.","2","test_get_schema_by_name","tests.component","Wed May 06 13:19:24 UTC 2026","passed","Wed May 06 13:19:24 UTC 2026","","test_server","",""
"Custom terminal status name without resolutiondate is not considered done.","1","test_is_done_no_resolutiondate_custom_status","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_metrics","",""
"_CLIENT_DISCONNECT must catch BrokenPipeError, ConnectionAbortedError, and ConnectionResetError.","7","test_client_disconnect_tuple_includes_all_error_types","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_server_handlers","",""
"","0","test_load_dau_records_empty_dir","tests.unit","Wed May 06 13:19:11 UTC 2026","passed","Wed May 06 13:19:11 UTC 2026","","test_dau_metrics","",""
"","2","test_metric_toggles_explicit_false","tests.unit","Wed May 06 13:19:11 UTC 2026","passed","Wed May 06 13:19:11 UTC 2026","","test_config","",""
"Clicking Save sends the correct JIRA_URL, JIRA_EMAIL, JIRA_API_TOKEN to POST /api/config.","394","test_save_posts_correct_payload[chromium]","tests.e2e","Wed May 06 13:19:52 UTC 2026","passed","Wed May 06 13:19:53 UTC 2026","","test_e2e_connection","",""
"","0","test_title_present","tests.component","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_report_md","",""
"","1","test_load_dau_records_skips_malformed","tests.unit","Wed May 06 13:19:11 UTC 2026","passed","Wed May 06 13:19:11 UTC 2026","","test_dau_metrics","",""
"","0","test_build_metrics_dict_report_name_defaults_to_none","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_metrics","",""
"","30","test_velocity_header_reflects_estimation_type_tickets","tests.component","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_report_html","",""
"Key dynamic regions carry aria-live so screen readers announce updates (NFR-A-002).","139","test_dynamic_regions_have_aria_live[chromium]","tests.e2e","Wed May 06 13:20:31 UTC 2026","passed","Wed May 06 13:20:31 UTC 2026","","test_e2e_ui","",""
"","2","test_env_bool_values[true-True]","tests.unit","Wed May 06 13:19:11 UTC 2026","passed","Wed May 06 13:19:11 UTC 2026","","test_config","",""
"","0","test_ai_usage_action_breakdown","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_metrics","",""
"A record without 'week' gets it derived from 'timestamp'.","0","test_load_dau_records_derives_week_from_timestamp","tests.unit","Wed May 06 13:19:11 UTC 2026","passed","Wed May 06 13:19:11 UTC 2026","","test_dau_metrics","",""
"","0","test_get_sprints_capped_at_sprint_count","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_jira_client","",""
"Verify generate endpoint returns SSE-formatted response.","4858","test_server_generate_sse_format","tests.integration","Wed May 06 13:19:22 UTC 2026","passed","Wed May 06 13:19:27 UTC 2026","","test_integration","",""
"URL and email fields are populated from the server config on load.","185","test_fields_prepopulated_from_server_config[chromium]","tests.e2e","Wed May 06 13:19:46 UTC 2026","passed","Wed May 06 13:19:47 UTC 2026","","test_e2e_connection","",""
"_build_jql_from_params() produces correct JQL clauses for each param combination.","7","test_build_jql_from_params[params1-project IN (A, B)-None]","tests.unit","Wed May 06 13:19:11 UTC 2026","passed","Wed May 06 13:19:11 UTC 2026","","test_filter_handlers","",""
"","1","test_build_metrics_dict_with_schema","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_metrics","",""
"GET /api/cert-status when no cert file exists returns exists=False with path key.","1","test_cert_status_no_cert_returns_exists_false","tests.component","Wed May 06 13:19:21 UTC 2026","passed","Wed May 06 13:19:21 UTC 2026","","test_server","",""
"Filter Builder tab shows SCRUM / KANBAN radio buttons (RG-PT-001).","173","test_project_type_radios_visible[chromium]","tests.e2e","Wed May 06 13:20:26 UTC 2026","passed","Wed May 06 13:20:26 UTC 2026","","test_e2e_ui","",""
"Save is disabled even when fields are pre-populated from server — Test Connection not yet run.","162","test_save_button_disabled_on_load_even_with_prefilled_config[chromium]","tests.e2e","Wed May 06 13:19:46 UTC 2026","passed","Wed May 06 13:19:46 UTC 2026","","test_e2e_connection","",""
"Username containing a space shows an inline error.","60","test_username_rejects_space[chromium]","tests.e2e","Wed May 06 13:19:39 UTC 2026","passed","Wed May 06 13:19:39 UTC 2026","","test_dau_survey_ui","",""
"DELETE /api/schemas?name=<default> refuses deletion.","2","test_delete_default_schema_returns_400","tests.component","Wed May 06 13:19:29 UTC 2026","passed","Wed May 06 13:19:29 UTC 2026","","test_server","",""
"JFM-P-011: /api/generate?filter=<slug> exports filter.params.schema_name as JIRA_SCHEMA_NAME.

    The filter's schema_name must win over defaults.env values and be visible to main.py.
    ","7","test_generate_exports_filter_schema_name_to_subprocess","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_server_handlers","",""
"","34","test_html_has_dau_section_when_data_present","tests.component","Wed May 06 13:19:11 UTC 2026","passed","Wed May 06 13:19:11 UTC 2026","","test_dau_report","",""
"","0","test_parse_iso[not-a-date-False]","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_metrics","",""
"Second POST with the same schema_name returns updated:true.","3","test_post_schema_updates_existing","tests.component","Wed May 06 13:19:28 UTC 2026","passed","Wed May 06 13:19:28 UTC 2026","","test_server","",""
"A record that already has 'week' keeps it unchanged.","0","test_load_dau_records_preserves_existing_week","tests.unit","Wed May 06 13:19:11 UTC 2026","passed","Wed May 06 13:19:11 UTC 2026","","test_dau_metrics","",""
"","0","test_get_sprints_excludes_active_when_closed_only","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_jira_client","",""
"","0","test_compute_velocity_sprint_absent_from_issues_dict","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_metrics","",""
"","0","test_all_not_used_avg_is_zero","tests.unit","Wed May 06 13:19:11 UTC 2026","passed","Wed May 06 13:19:11 UTC 2026","","test_dau_metrics","",""
"","1","test_malformed_json_skipped_no_exception","tests.unit","Wed May 06 13:19:11 UTC 2026","passed","Wed May 06 13:19:11 UTC 2026","","test_dau_normalizer","",""
"A new filter POSTed to /api/filters appears in the subsequent GET response.","3","test_post_filter_creates_new_and_get_returns_it","tests.component","Wed May 06 13:19:48 UTC 2026","passed","Wed May 06 13:19:48 UTC 2026","","test_server_filters","",""
"","0","test_dedup_keeps_latest_per_user_week","tests.unit","Wed May 06 13:19:11 UTC 2026","passed","Wed May 06 13:19:11 UTC 2026","","test_dau_metrics","",""
"","306","test_generate_ends_with_close_event","tests.component","Wed May 06 13:19:19 UTC 2026","passed","Wed May 06 13:19:19 UTC 2026","","test_server","",""
"","1","test_optional_fields_included_when_present","tests.component","Wed May 06 13:19:34 UTC 2026","passed","Wed May 06 13:19:34 UTC 2026","TestGetConfig","test_server_config","",""
"","1","test_get_issues_for_sprint_pagination","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_jira_client","",""
"","1","test_project_type_kanban","tests.unit","Wed May 06 13:19:11 UTC 2026","passed","Wed May 06 13:19:11 UTC 2026","","test_config","",""
"Clear button empties the log output panel.","3729","test_log_clear_button[chromium]","tests.e2e","Wed May 06 13:20:21 UTC 2026","passed","Wed May 06 13:20:25 UTC 2026","","test_e2e_ui","",""
"","2","test_jira_url_no_trailing_slash_unchanged","tests.unit","Wed May 06 13:19:11 UTC 2026","passed","Wed May 06 13:19:11 UTC 2026","","test_config","",""
"","0","test_save_schema_updates_existing","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_schema","",""
"When no report_name query param is given, the filter's stored report_name is used.","7","test_generate_uses_stored_report_name_when_no_param","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_server_handlers","",""
"","7","test_handle_test_connection_returns_user_details_on_success","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_server_handlers","",""
"","0","test_success_level_value","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_logging_setup","",""
"","1","test_sprint_factory_has_keys_used_by_ai_trend","tests.component","Wed May 06 13:19:11 UTC 2026","passed","Wed May 06 13:19:11 UTC 2026","","test_contracts","",""
"","2","test_ai_assisted_label_custom","tests.unit","Wed May 06 13:19:11 UTC 2026","passed","Wed May 06 13:19:11 UTC 2026","","test_config","",""
"","0","test_get_done_statuses","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_schema","",""
"DELETE /api/filters/<slug> removes the entry; subsequent GET does not include it.","3","test_delete_filter_removes_entry","tests.component","Wed May 06 13:19:49 UTC 2026","passed","Wed May 06 13:19:49 UTC 2026","","test_server_filters","",""
"","0","test_import_app_config","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_imports","",""
"POST /api/filters with params.schema_name stores it; GET returns the same value.","3","test_post_filter_round_trip_preserves_schema_name","tests.component","Wed May 06 13:19:51 UTC 2026","passed","Wed May 06 13:19:51 UTC 2026","","test_server_filters","",""
"When report_name is omitted, it defaults to the filter name.","3","test_post_filter_report_name_defaults_to_filter_name","tests.component","Wed May 06 13:19:52 UTC 2026","passed","Wed May 06 13:19:52 UTC 2026","","test_server_filters","",""
"","2","test_board_id_numeric","tests.unit","Wed May 06 13:19:11 UTC 2026","passed","Wed May 06 13:19:11 UTC 2026","","test_config","",""
"","1","test_returns_configured_true_when_all_fields_set","tests.component","Wed May 06 13:19:31 UTC 2026","passed","Wed May 06 13:19:31 UTC 2026","TestGetConfig","test_server_config","",""
"","1","test_duplicate_key_only_first_occurrence_replaced","tests.component","Wed May 06 13:19:31 UTC 2026","passed","Wed May 06 13:19:31 UTC 2026","TestWriteEnvFields","test_server_config","",""
"Saved JSON must NOT contain 'week' — it is derived server-side during normalization.","142","test_survey_payload_has_no_week_field[chromium]","tests.e2e","Wed May 06 13:19:41 UTC 2026","passed","Wed May 06 13:19:41 UTC 2026","","test_dau_survey_ui","",""
"AI labels are per-filter (in jira_filters.json), not global config —
        POST /api/config must not write them to defaults.env.","1","test_post_ignores_ai_labels","tests.component","Wed May 06 13:19:42 UTC 2026","passed","Wed May 06 13:19:42 UTC 2026","TestPostConfig","test_server_config","",""
"DELETE /api/filters/default_jira_filter returns ok=False.","1","test_delete_default_filter_returns_error","tests.component","Wed May 06 13:19:47 UTC 2026","passed","Wed May 06 13:19:47 UTC 2026","","test_server_filters","",""
"","0","test_no_velocity_data_message","tests.component","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_report_md","",""
"Save button stays disabled when Test Connection returns an error.","349","test_save_remains_disabled_after_failed_test_connection[chromium]","tests.e2e","Wed May 06 13:19:50 UTC 2026","passed","Wed May 06 13:19:50 UTC 2026","","test_e2e_connection","",""
"POST /api/fetch-cert with empty url and no JIRA_URL fallback returns HTTP 400.","1","test_fetch_cert_missing_url_returns_400","tests.component","Wed May 06 13:19:22 UTC 2026","passed","Wed May 06 13:19:22 UTC 2026","","test_server","",""
"Two responses from same user in same week → only latest counts.","0","test_compute_dau_trend_dedup_applied","tests.unit","Wed May 06 13:19:11 UTC 2026","passed","Wed May 06 13:19:11 UTC 2026","","test_dau_metrics","",""
"","0","test_velocity_header_label_jira_tickets","tests.component","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_report_md","",""
"","238","test_test_connection_valid_creds","tests.component","Wed May 06 13:19:16 UTC 2026","passed","Wed May 06 13:19:16 UTC 2026","","test_server","",""
"","1","test_build_schema_from_fields_detects_sprint","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_schema","",""
"","0","test_dedup_three_sprints_kept_in_last","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_metrics","",""
"","0","test_get_story_points_custom_field","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_metrics","",""
"","32","test_filter_metadata_in_html","tests.integration","Wed May 06 13:19:22 UTC 2026","passed","Wed May 06 13:19:22 UTC 2026","","test_integration","",""
"","6","test_delete_schema_removes_existing_file","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_server_handlers","",""
"fetch_kanban_data() uses a single `updated >= oldest` JQL, not per-week resolutiondate ranges.

    Jira workflows (especially team-managed projects) often do not set resolutiondate when an
    issue transitions to Done. Using `updated` ensures issues are captured regardless.
    ","1","test_fetch_kanban_data_jql_uses_updated_not_resolutiondate","tests.unit","Wed May 06 13:19:12 UTC 2026","passed","Wed May 06 13:19:12 UTC 2026","","test_jira_client","",""
"Reports list shows only HTML links, no MD files (RG-RO-003).","231","test_reports_list_links_only_html[chromium]","tests.e2e","Wed May 06 13:20:31 UTC 2026","passed","Wed May 06 13:20:31 UTC 2026","","test_e2e_ui","",""
