"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Switching back to '— New filter —' unhides the name input and clears every param field.","217","test_new_filter_option_resets_form[chromium]","tests.e2e","Wed May 13 16:00:58 UTC 2026","passed","Wed May 13 16:00:58 UTC 2026","","test_e2e_filters","",""
"","1","test_md_report_sprint_issues_shows_ai_flag","tests.component","Wed May 13 15:56:05 UTC 2026","passed","Wed May 13 15:56:05 UTC 2026","","test_report_md","",""
"","0","test_schema_error_preserves_cause","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_exceptions","",""
"","1","test_sprint_issue_details_issue_fields","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_metrics","",""
"Changing #filter-schema-select leaves localStorage.jira_schema_name untouched.","189","test_filter_builder_schema_does_not_write_localstorage[chromium]","tests.e2e","Wed May 13 16:00:58 UTC 2026","passed","Wed May 13 16:00:59 UTC 2026","","test_e2e_filters","",""
"","0","test_build_metrics_dict_story_points_velocity_unchanged","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_metrics","",""
"","0","test_md_report_ai_usage_hidden_when_toggled_off","tests.component","Wed May 13 15:56:05 UTC 2026","passed","Wed May 13 15:56:05 UTC 2026","","test_report_md","",""
"","27","test_html_has_dau_trend_section","tests.component","Wed May 13 15:56:04 UTC 2026","passed","Wed May 13 15:56:04 UTC 2026","","test_dau_report","",""
"","6","test_delete_schema_rejects_invalid_filename","tests.unit","Wed May 13 15:55:59 UTC 2026","passed","Wed May 13 15:55:59 UTC 2026","","test_server_handlers","",""
"","0","test_timestamp_folder_name_none","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_main_helpers","",""
"A filter written via POST is returned by a fresh server instance reading the same file.","504","test_filter_persists_across_server_restart","tests.component","Wed May 13 15:56:46 UTC 2026","passed","Wed May 13 15:56:46 UTC 2026","","test_server_filters","",""
"","0","test_compute_dau_trend_empty_dir","tests.unit","Wed May 13 15:55:57 UTC 2026","passed","Wed May 13 15:55:57 UTC 2026","","test_dau_metrics","",""
"POST /api/fetch-cert with empty url and no JIRA_URL fallback returns HTTP 400.","1","test_fetch_cert_missing_url_returns_400","tests.component","Wed May 13 15:56:18 UTC 2026","passed","Wed May 13 15:56:18 UTC 2026","","test_server","",""
"_load_filters() prepends the default entry at position 0 if the file has no is_default entry.","6","test_load_filters_injects_default_when_absent_from_file","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_filter_handlers","",""
"Badge shows 'Error' and mentions authentication failure for a 401 response.","349","test_badge_shows_error_on_401[chromium]","tests.e2e","Wed May 13 16:00:40 UTC 2026","passed","Wed May 13 16:00:40 UTC 2026","","test_e2e_connection","",""
"MC-FMT-004: tool pct = count / ai_assisted_issue_count * 100.","1","test_ai_usage_details_tool_breakdown_pct","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_metrics","",""
"","2","test_env_bool_values[yes-True]","tests.unit","Wed May 13 15:55:57 UTC 2026","passed","Wed May 13 15:55:57 UTC 2026","","test_config","",""
"validate_cert() on a missing file returns the error-shape consumed by _handle_cert_status.","0","test_validate_cert_response_has_all_keys_when_missing","tests.component","Wed May 13 15:56:03 UTC 2026","passed","Wed May 13 15:56:03 UTC 2026","","test_contracts","",""
"When /api/cert-status reports no cert, the badge shows 'No certificate'.","171","test_cert_status_badge_no_cert[chromium]","tests.e2e","Wed May 13 16:01:16 UTC 2026","passed","Wed May 13 16:01:16 UTC 2026","","test_e2e_ui","",""
"","0","test_ai_trend_multiple_sprints","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_metrics","",""
"","0","test_md_report_ai_assistance_hidden_when_toggled_off","tests.component","Wed May 13 15:56:05 UTC 2026","passed","Wed May 13 15:56:05 UTC 2026","","test_report_md","",""
"","0","test_is_done[Resolved-True]","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_metrics","",""
"","0","test_delete_schema_not_found","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_schema","",""
"","0","test_get_field_id","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_schema","",""
"","2","test_subset_of_keys_only_updates_those_keys","tests.component","Wed May 13 15:56:34 UTC 2026","passed","Wed May 13 15:56:34 UTC 2026","TestPostConfig","test_server_config","",""
"Progress count advances 1 → 2 → 3 as each field is completed.","113","test_progress_increments_with_each_field[chromium]","tests.e2e","Wed May 13 16:00:31 UTC 2026","passed","Wed May 13 16:00:31 UTC 2026","","test_dau_survey_ui","",""
"","0","test_is_done[Released-False]","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_metrics","",""
"","1","test_partial_env_returns_configured_false","tests.component","Wed May 13 15:56:28 UTC 2026","passed","Wed May 13 15:56:28 UTC 2026","TestGetConfig","test_server_config","",""
"GET /api/reports with an empty directory returns {""reports"": []}.","1","test_get_reports_returns_empty_list_when_no_reports","tests.component","Wed May 13 15:56:13 UTC 2026","passed","Wed May 13 15:56:13 UTC 2026","","test_server","",""
"The Jira URL label has a visible red asterisk marking it as required.","207","test_required_star_visible_on_jira_url_label[chromium]","tests.e2e","Wed May 13 16:00:36 UTC 2026","passed","Wed May 13 16:00:37 UTC 2026","","test_e2e_connection","",""
"Invalid JSON surfaces a parse error in the log output and blocks the POST.","221","test_schema_invalid_json_shows_error[chromium]","tests.e2e","Wed May 13 16:01:01 UTC 2026","passed","Wed May 13 16:01:01 UTC 2026","","test_e2e_schema_ui","",""
"Per-filter isolation: empty JIRA_SPRINT_NAME_FILTER in filter params overrides defaults.env.

    Verifies that when a filter has JIRA_SPRINT_NAME_FILTER: """", it is injected into the subprocess
    env (explicitly clearing any value from defaults.env), not skipped and allowed to fall through.
    ","6","test_generate_empty_sprint_name_filter_overrides_defaults","tests.unit","Wed May 13 15:55:59 UTC 2026","passed","Wed May 13 15:55:59 UTC 2026","","test_server_handlers","",""
"","0","test_bar_chart_present_when_velocity_nonzero","tests.component","Wed May 13 15:56:05 UTC 2026","passed","Wed May 13 15:56:05 UTC 2026","","test_report_md","",""
"","28","test_chart_canvas_present_when_velocity_nonempty","tests.component","Wed May 13 15:56:04 UTC 2026","passed","Wed May 13 15:56:04 UTC 2026","","test_report_html","",""
"_build_jql_from_params() produces correct JQL clauses for each param combination.","5","test_build_jql_from_params[params2-""Team[Team]"" = T1-None]","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_filter_handlers","",""
"","1","test_ai_assisted_label_custom","tests.unit","Wed May 13 15:55:57 UTC 2026","passed","Wed May 13 15:55:57 UTC 2026","","test_config","",""
"","0","test_create_client_passes_verify_ssl","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_jira_client","",""
"","0","test_load_dau_records_skips_malformed","tests.unit","Wed May 13 15:55:57 UTC 2026","passed","Wed May 13 15:55:57 UTC 2026","","test_dau_metrics","",""
"POST with missing done_statuses returns 400.","1","test_post_schema_rejects_invalid_status_mapping","tests.component","Wed May 13 15:56:23 UTC 2026","passed","Wed May 13 15:56:23 UTC 2026","","test_server","",""
"Entries written by _save_filters() are returned by a fresh _load_filters() call.","11","test_filter_data_persists_across_loads","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_filter_handlers","",""
"","1","test_get_index_html_returns_200","tests.component","Wed May 13 15:56:07 UTC 2026","passed","Wed May 13 15:56:07 UTC 2026","","test_server","",""
"","1","test_md_report_sprint_issues_absent_when_no_data","tests.component","Wed May 13 15:56:05 UTC 2026","passed","Wed May 13 15:56:05 UTC 2026","","test_report_md","",""
"No credentials → exit 1 with error message.","1","test_main_pipeline_config_fail","tests.integration","Wed May 13 15:56:04 UTC 2026","passed","Wed May 13 15:56:04 UTC 2026","","test_integration","",""
"","1","test_md_report_sprint_issues_hidden_when_toggled_off","tests.component","Wed May 13 15:56:05 UTC 2026","passed","Wed May 13 15:56:05 UTC 2026","","test_report_md","",""
"","0","test_dedup_basic_issue_kept_in_last_sprint","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_metrics","",""
"","0","test_fetch_cert_exits_when_hostname_unparseable","tests.integration","Wed May 13 15:56:04 UTC 2026","passed","Wed May 13 15:56:04 UTC 2026","","test_fetch_ssl_cert","",""
"Output subdirectory mirrors the source subdirectory under normalized_dir.","0","test_nested_folder_structure_mirrored","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_dau_normalizer","",""
"MC-FMT-007: team_avg_pct = (team_avg / 5) * 100, rounded to 1 dp.","1","test_compute_dau_metrics_team_avg_pct","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_dau_metrics","",""
"","0","test_compute_velocity_all_done","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_metrics","",""
"","5","test_slugify_returns_safe_filename[!!!-schema]","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_server_handlers","",""
"","1","test_fetch_cert_creates_certs_dir","tests.integration","Wed May 13 15:56:04 UTC 2026","passed","Wed May 13 15:56:04 UTC 2026","","test_fetch_ssl_cert","",""
"ArrowDown key moves selection from the first to the second radio card.","66","test_radio_card_keyboard_navigation[chromium]","tests.e2e","Wed May 13 16:00:32 UTC 2026","passed","Wed May 13 16:00:32 UTC 2026","","test_dau_survey_ui","",""
"T-07 + T-10: avgDauLabels must not corrupt velocity AND avgVelocityLabels must not
    corrupt DAU trend when both sections are present simultaneously. This is the
    original bug scenario.","28","test_t07_dau_trend_plus_velocity","tests.component","Wed May 13 15:56:04 UTC 2026","passed","Wed May 13 15:56:04 UTC 2026","","test_cross_section_chart_labels","",""
"POST /api/fetch-cert saves the PEM file with LF-only line endings (no CRLF on Windows).

    Ensures the write_bytes fix is effective: ssl.get_server_certificate returns a PEM
    string with \n endings; the saved bytes must not contain \r\n sequences, which would
    make cryptography fail to parse the cert on Windows.
    ","3","test_fetch_cert_saves_pem_without_crlf_line_endings","tests.component","Wed May 13 15:56:26 UTC 2026","passed","Wed May 13 15:56:26 UTC 2026","","test_server","",""
"","1","test_test_connection_empty_body","tests.component","Wed May 13 15:56:11 UTC 2026","passed","Wed May 13 15:56:11 UTC 2026","","test_server","",""
"","28","test_html_has_dau_section_when_data_present","tests.component","Wed May 13 15:56:04 UTC 2026","passed","Wed May 13 15:56:04 UTC 2026","","test_dau_report","",""
"Comments and blank lines must not be removed by _write_env_fields.","1","test_preserves_comment_lines_and_blanks","tests.component","Wed May 13 15:56:27 UTC 2026","passed","Wed May 13 15:56:27 UTC 2026","TestWriteEnvFields","test_server_config","",""
"Email and API token must be masked.","0","test_sanitise_error_replaces_email_and_token","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_jira_client","",""
"","0","test_issue_factory_matches_is_done_expectations","tests.component","Wed May 13 15:56:03 UTC 2026","passed","Wed May 13 15:56:03 UTC 2026","","test_contracts","",""
"Clicking Test Connection with empty fields shows validation errors via badge.","221","test_validation_error_empty_fields[chromium]","tests.e2e","Wed May 13 16:01:04 UTC 2026","passed","Wed May 13 16:01:04 UTC 2026","","test_e2e_ui","",""
"Save Filter with empty fields shows error in filter log.","267","test_save_filter_missing_required_fields[chromium]","tests.e2e","Wed May 13 16:01:06 UTC 2026","passed","Wed May 13 16:01:06 UTC 2026","","test_e2e_ui","",""
"","28","test_empty_velocity_shows_no_data_message","tests.component","Wed May 13 15:56:04 UTC 2026","passed","Wed May 13 15:56:04 UTC 2026","","test_report_html","",""
"","1","test_filter_id_numeric","tests.unit","Wed May 13 15:55:57 UTC 2026","passed","Wed May 13 15:55:57 UTC 2026","","test_config","",""
"_handle_post_filter() returns ok=False when both JIRA_PROJECT and JIRA_FILTER_ID are absent.","5","test_post_filter_rejects_blank_project_and_filter_id","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_filter_handlers","",""
"","1","test_jira_schema_name_custom","tests.unit","Wed May 13 15:55:57 UTC 2026","passed","Wed May 13 15:55:57 UTC 2026","","test_config","",""
"'Settings saved' flash appears after clicking Save.","377","test_save_shows_flash_confirmation[chromium]","tests.e2e","Wed May 13 16:00:45 UTC 2026","passed","Wed May 13 16:00:45 UTC 2026","","test_e2e_connection","",""
"","0","test_get_done_statuses","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_schema","",""
"Badge shows 'Error' and mentions access denied for a 403 response.","352","test_badge_shows_error_on_403[chromium]","tests.e2e","Wed May 13 16:00:40 UTC 2026","passed","Wed May 13 16:00:41 UTC 2026","","test_e2e_connection","",""
"","1","test_dedup_kanban_string_sprint_ids","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_metrics","",""
"","0","test_create_client_uses_config_values","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_jira_client","",""
"","27","test_html_dau_trend_hidden_when_visibility_false","tests.component","Wed May 13 15:56:04 UTC 2026","passed","Wed May 13 15:56:04 UTC 2026","","test_dau_report","",""
"POST body without top-level 'schema' returns 400.","5","test_post_schema_requires_schema_key","tests.unit","Wed May 13 15:55:59 UTC 2026","passed","Wed May 13 15:55:59 UTC 2026","","test_server_handlers","",""
"The default filter exposes params.DAU_PATH = data/dau/default.","6","test_default_filter_carries_dau_path","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_filter_handlers","",""
"When closed sprints span multiple pages, the NEWEST sprints are returned, not the oldest.","0","test_get_sprints_returns_newest_when_paginated","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_jira_client","",""
"When estimation_type=JiraTickets, each done issue counts as 1 regardless of SP.","0","test_ai_trend_jira_tickets_mode_counts_issues_not_story_points","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_metrics","",""
"board_statuses overrides the static default status_mapping.","0","test_build_schema_from_fields_applies_board_statuses","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_schema","",""
"_build_jql_from_params() produces correct JQL clauses for each param combination.","6","test_build_jql_from_params[params3-project = PROJ-sprint in closedSprints()]","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_filter_handlers","",""
"","1","test_get_config_returns_json_content_type","tests.component","Wed May 13 15:56:32 UTC 2026","passed","Wed May 13 15:56:32 UTC 2026","TestGetConfig","test_server_config","",""
"","0","test_md_dau_trend_absent_when_empty","tests.component","Wed May 13 15:56:04 UTC 2026","passed","Wed May 13 15:56:04 UTC 2026","","test_dau_report","",""
"","0","test_timestamp_folder_name_empty_string","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_main_helpers","",""
"POST /api/fetch-cert for an unreachable host returns 200 with ok=False.","5","test_fetch_cert_unreachable_host_returns_error","tests.component","Wed May 13 15:56:19 UTC 2026","passed","Wed May 13 15:56:19 UTC 2026","","test_server","",""
"LOG_LEVEL env var (set in config/defaults.env or .env) overrides the default.","0","test_setup_logging_level_configurable_via_env[info-20]","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_logging_setup","",""
"Save button becomes enabled after all fields filled and Test Connection succeeds.","383","test_save_enabled_after_successful_test_connection[chromium]","tests.e2e","Wed May 13 16:00:41 UTC 2026","passed","Wed May 13 16:00:42 UTC 2026","","test_e2e_connection","",""
"","0","test_get_filter_jql_none","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_jira_client","",""
"Generate tab shows metric toggle checkboxes, all checked by default (RG-MT-001).","231","test_metric_toggle_checkboxes_visible[chromium]","tests.e2e","Wed May 13 16:01:18 UTC 2026","passed","Wed May 13 16:01:18 UTC 2026","","test_e2e_ui","",""
"","1","test_env_bool_values[false-False]","tests.unit","Wed May 13 15:55:57 UTC 2026","passed","Wed May 13 15:55:57 UTC 2026","","test_config","",""
"GET /api/schemas?name=<default> returns the full schema.","1","test_get_schema_by_name","tests.component","Wed May 13 15:56:20 UTC 2026","passed","Wed May 13 15:56:20 UTC 2026","","test_server","",""
"When JIRA_CLOSED_SPRINTS_ONLY=False period 0 is the current partial week (active state).","1","test_fetch_kanban_data_open_sprints_includes_current_week","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_jira_client","",""
"T-12: aiPointLabels + avgVelocityLabels + avgDauLabels all active.","27","test_t12_ai_trend_plus_velocity_plus_dau_trend","tests.component","Wed May 13 15:56:04 UTC 2026","passed","Wed May 13 15:56:04 UTC 2026","","test_cross_section_chart_labels","",""
"Username and password must be passed as separate kwargs, not embedded anywhere else.","0","test_create_client_credentials_in_auth_kwargs_only","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_jira_client","",""
"","358","test_test_connection_http_error","tests.component","Wed May 13 15:56:10 UTC 2026","passed","Wed May 13 15:56:10 UTC 2026","","test_server","",""
"","3","test_build_metrics_dict_includes_dau_key","tests.unit","Wed May 13 15:55:57 UTC 2026","passed","Wed May 13 15:55:57 UTC 2026","","test_dau_metrics","",""
"URL and email fields are populated from the server config on load.","187","test_fields_prepopulated_from_server_config[chromium]","tests.e2e","Wed May 13 16:00:38 UTC 2026","passed","Wed May 13 16:00:38 UTC 2026","","test_e2e_connection","",""
"When server returns '***' for token, placeholder text changes to indicate a saved token.","187","test_token_placeholder_updated_when_server_token_exists[chromium]","tests.e2e","Wed May 13 16:00:38 UTC 2026","passed","Wed May 13 16:00:38 UTC 2026","","test_e2e_connection","",""
"","0","test_md_report_ai_assistance_shows_label","tests.component","Wed May 13 15:56:05 UTC 2026","passed","Wed May 13 15:56:05 UTC 2026","","test_report_md","",""
"POST with no top-level 'schema' returns 400.","1","test_post_schema_missing_schema_key","tests.component","Wed May 13 15:56:21 UTC 2026","passed","Wed May 13 15:56:21 UTC 2026","","test_server","",""
"A local JIRA_FILTER_JQL with ORDER BY is normalised before being wrapped in parens.","0","test_fetch_kanban_data_strips_order_by_from_local_filter_jql","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_jira_client","",""
"POST /api/filters body.params.schema_name equals the dropdown value — not localStorage.","263","test_save_sends_schema_from_filter_dropdown[chromium]","tests.e2e","Wed May 13 16:00:58 UTC 2026","passed","Wed May 13 16:00:58 UTC 2026","","test_e2e_filters","",""
"","1","test_create_client_returns_jira_instance","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_jira_client","",""
"","0","test_jira_subclasses_caught_by_parent[JiraAuthError]","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_exceptions","",""
"Files in a nested subdirectory of raw_dir are discovered and processed.","1","test_nested_folders_are_traversed","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_dau_normalizer","",""
"LOG_LEVEL env var (set in config/defaults.env or .env) overrides the default.","0","test_setup_logging_level_configurable_via_env[WARNING-30]","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_logging_setup","",""
"Same user, different weeks → two records written.","1","test_dedup_different_weeks_both_kept","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_dau_normalizer","",""
"When saving with a newly typed token, the POST payload contains the typed token verbatim.

    The server pre-loads URL and email (JIRA_API_TOKEN='***' → hasServerToken=true). The user
    types a new token, passes Test Connection, then saves. JIRA_API_TOKEN in the POST body must
    be the new token value, not '***'.
    ","394","test_save_with_new_token_sends_real_token[chromium]","tests.e2e","Wed May 13 16:00:45 UTC 2026","passed","Wed May 13 16:00:45 UTC 2026","","test_e2e_connection","",""
"","1","test_env_bool_values[no-False]","tests.unit","Wed May 13 15:55:57 UTC 2026","passed","Wed May 13 15:55:57 UTC 2026","","test_config","",""
"Fetch Certificate button shows 'Refresh Certificate' text when a valid cert exists.","194","test_fetch_cert_button_label_is_refresh_when_cert_valid[chromium]","tests.e2e","Wed May 13 16:00:51 UTC 2026","passed","Wed May 13 16:00:51 UTC 2026","","test_e2e_connection","",""
"","0","test_get_filter_jql_api_error","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_jira_client","",""
"","0","test_get_sprints_excludes_active_when_closed_only","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_jira_client","",""
"","1","test_board_id_returned_when_present","tests.component","Wed May 13 15:56:41 UTC 2026","passed","Wed May 13 15:56:41 UTC 2026","TestGetConfigExtended","test_server_config","",""
"All required-star spans carry aria-hidden='true' (NFR-A-004).","158","test_decorative_icons_have_aria_hidden[chromium]","tests.e2e","Wed May 13 16:01:22 UTC 2026","passed","Wed May 13 16:01:22 UTC 2026","","test_e2e_ui","",""
"","0","test_build_schema_from_fields_preserves_defaults_for_missing","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_schema","",""
"","1","test_md_report_diagnostics_cycle_time_stats","tests.component","Wed May 13 15:56:05 UTC 2026","passed","Wed May 13 15:56:05 UTC 2026","","test_report_md","",""
"python main.py with empty env → exit 1, stderr contains error.","302","test_cli_no_credentials_via_subprocess","tests.integration","Wed May 13 15:56:03 UTC 2026","passed","Wed May 13 15:56:03 UTC 2026","","test_cli_server","",""
"","2","test_creates_env_from_scratch_when_both_absent","tests.component","Wed May 13 15:56:35 UTC 2026","passed","Wed May 13 15:56:35 UTC 2026","TestPostConfig","test_server_config","",""
"","0","test_templates_dir_exists","tests.component","Wed May 13 15:56:04 UTC 2026","passed","Wed May 13 15:56:04 UTC 2026","","test_report_html","",""
"","1","test_main_returns_1_when_jira_client_error_raised[exc0]","tests.unit","Wed May 13 15:55:57 UTC 2026","passed","Wed May 13 15:55:57 UTC 2026","","test_cli","",""
"","0","test_get_sprints_empty_name_filter_returns_all","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_jira_client","",""
"","1","test_overwrites_existing_env_fields","tests.component","Wed May 13 15:56:32 UTC 2026","passed","Wed May 13 15:56:32 UTC 2026","TestPostConfig","test_server_config","",""
"","0","test_get_in_progress_statuses","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_schema","",""
"","309","test_generate_returns_sse_content_type","tests.component","Wed May 13 15:56:12 UTC 2026","passed","Wed May 13 15:56:12 UTC 2026","","test_server","",""
"","0","test_get_board_id_raises_when_not_configured","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_jira_client","",""
"Credentials must NOT appear embedded in the url parameter.","1","test_create_client_no_credentials_in_url_kwarg","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_jira_client","",""
"","6","test_resolve_report_path_allows_files_under_reports","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:59 UTC 2026","","test_server_handlers","",""
"fetch_kanban_data() combines JIRA_FILTER_JQL with updated constraint when JIRA_FILTER_ID absent.","1","test_fetch_kanban_data_uses_config_filter_jql_as_fallback","tests.unit","Wed May 13 15:55:58 UTC 2026","passed","Wed May 13 15:55:58 UTC 2026","","test_jira_client","",""
