"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"'New Schema' → edit → Save persists and the new name appears in the dropdown.","342","test_schema_save_round_trip[chromium]","tests.e2e","Tue Apr 28 13:35:34 UTC 2026","passed","Tue Apr 28 13:35:34 UTC 2026","","test_e2e_schema_ui","",""
"","1","test_post_unknown_returns_404","tests.component","Tue Apr 28 13:35:00 UTC 2026","passed","Tue Apr 28 13:35:00 UTC 2026","","test_server","",""
"Clicking Fetch Certificate without a Jira URL shows a warning in the cert log.","206","test_fetch_cert_requires_url_to_be_filled[chromium]","tests.e2e","Tue Apr 28 13:35:25 UTC 2026","passed","Tue Apr 28 13:35:25 UTC 2026","","test_e2e_connection","",""
"","1","test_fetch_cert_exits_when_url_empty","tests.integration","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_fetch_ssl_cert","",""
"DELETE /api/schemas?name=Ghost returns 404.","1","test_delete_nonexistent_schema_returns_404","tests.component","Tue Apr 28 13:35:13 UTC 2026","passed","Tue Apr 28 13:35:13 UTC 2026","","test_server","",""
"When JIRA_API_TOKEN is saved on the server ('***') and the user leaves the token field
    empty, Test Connection proceeds (hasServerToken=true bypasses the empty-token guard) and
    Save POSTs '***' as JIRA_API_TOKEN — signaling the server to keep the existing stored token.
    ","354","test_save_with_server_token_sends_star_token[chromium]","tests.e2e","Tue Apr 28 13:35:20 UTC 2026","passed","Tue Apr 28 13:35:20 UTC 2026","","test_e2e_connection","",""
"","0","test_validate_cert_corrupt_file","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_cert_validation","",""
"","29","test_html_has_dau_trend_section","tests.component","Tue Apr 28 13:34:54 UTC 2026","passed","Tue Apr 28 13:34:54 UTC 2026","","test_dau_report","",""
"","2","test_env_bool_values[1-True]","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_config","",""
"","0","test_templates_dir_exists","tests.component","Tue Apr 28 13:34:54 UTC 2026","passed","Tue Apr 28 13:34:54 UTC 2026","","test_report_html","",""
"Email and API token must be masked.","0","test_sanitise_error_replaces_email_and_token","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_jira_client","",""
"Badge transitions to 'Connected' after a successful Test Connection.","345","test_badge_shows_connected_on_success[chromium]","tests.e2e","Tue Apr 28 13:35:14 UTC 2026","passed","Tue Apr 28 13:35:14 UTC 2026","","test_e2e_connection","",""
"","0","test_setup_logging_log_filename_matches_pattern","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_logging_setup","",""
"","1","test_fetch_cert_parses_custom_port","tests.integration","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_fetch_ssl_cert","",""
"","2","test_filter_id_numeric","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_config","",""
"","1","test_get_labels_missing_fields","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_metrics","",""
"The default filter exposes params.DAU_PATH = data/dau/default.","8","test_default_filter_carries_dau_path","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_filter_handlers","",""
"","2","test_validate_config_all_set","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_config","",""
"","0","test_compute_velocity_all_done","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_metrics","",""
"","1","test_uncomments_commented_key","tests.component","Tue Apr 28 13:35:14 UTC 2026","passed","Tue Apr 28 13:35:14 UTC 2026","TestWriteEnvFields","test_server_config","",""
"When saving with a newly typed token, the POST payload contains the typed token verbatim.

    The server pre-loads URL and email (JIRA_API_TOKEN='***' → hasServerToken=true). The user
    types a new token, passes Test Connection, then saves. JIRA_API_TOKEN in the POST body must
    be the new token value, not '***'.
    ","384","test_save_with_new_token_sends_real_token[chromium]","tests.e2e","Tue Apr 28 13:35:19 UTC 2026","passed","Tue Apr 28 13:35:20 UTC 2026","","test_e2e_connection","",""
"","0","test_setup_logging_returns_logger_and_path","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_logging_setup","",""
"DAU_RESPONSES_DIR resolves to <DAU_PATH>/original when DAU_PATH is set.","2","test_dau_path_env_var_drives_responses_dir","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_config","",""
"Clicking Remove on a user filter calls DELETE and re-renders the list without that entry.","323","test_remove_filter_updates_list[chromium]","tests.e2e","Tue Apr 28 13:35:30 UTC 2026","passed","Tue Apr 28 13:35:30 UTC 2026","","test_e2e_filters","",""
"Save Filter with empty fields shows error in filter log.","270","test_save_filter_missing_required_fields[chromium]","tests.e2e","Tue Apr 28 13:35:40 UTC 2026","passed","Tue Apr 28 13:35:40 UTC 2026","","test_e2e_ui","",""
"When estimation_type=JiraTickets, each done issue counts as 1 regardless of SP.","0","test_ai_trend_jira_tickets_mode_counts_issues_not_story_points","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_metrics","",""
"","2","test_jira_url_trailing_slash_stripped","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_config","",""
"","1","test_delete_schema_removes_entry","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_schema","",""
"Badge shows 'Expiring soon · Nd' (warning) when days_remaining <= 7.","186","test_cert_badge_shows_expiring_soon[chromium]","tests.e2e","Tue Apr 28 13:35:24 UTC 2026","passed","Tue Apr 28 13:35:24 UTC 2026","","test_e2e_connection","",""
"","1","test_options_returns_204_with_cors","tests.component","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_server","",""
"","1","test_returns_configured_true_when_all_fields_set","tests.component","Tue Apr 28 13:35:14 UTC 2026","passed","Tue Apr 28 13:35:14 UTC 2026","TestGetConfig","test_server_config","",""
"","7","test_delete_schema_removes_existing_file","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_server_handlers","",""
"","1","test_load_dau_records_skips_malformed","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_dau_metrics","",""
"A second run replaces previously normalized files.","2","test_stale_normalized_files_cleared_on_rerun","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_dau_normalizer","",""
"","2","test_jira_url_multiple_trailing_slashes_stripped","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_config","",""
"When a filter has a non-empty jql field, JIRA_FILTER_JQL is forwarded to the subprocess env.","3","test_generate_passes_filter_jql_env_var","tests.component","Tue Apr 28 13:35:02 UTC 2026","passed","Tue Apr 28 13:35:02 UTC 2026","","test_server","",""
"Comments and blank lines must not be removed by _write_env_fields.","1","test_preserves_comment_lines_and_blanks","tests.component","Tue Apr 28 13:35:14 UTC 2026","passed","Tue Apr 28 13:35:14 UTC 2026","TestWriteEnvFields","test_server_config","",""
"jira_client returns sprints newest-first; dedup must still attribute to the most recent sprint.","1","test_dedup_newest_first_input_still_keeps_issue_in_most_recent","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_metrics","",""
"When server returns '***' for token, placeholder text changes to indicate a saved token.","161","test_token_placeholder_updated_when_server_token_exists[chromium]","tests.e2e","Tue Apr 28 13:35:13 UTC 2026","passed","Tue Apr 28 13:35:13 UTC 2026","","test_e2e_connection","",""
"","0","test_fetch_cert_exits_when_hostname_unparseable","tests.integration","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_fetch_ssl_cert","",""
"","1","test_get_board_id_raises_when_not_configured","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_jira_client","",""
"","1","test_malformed_json_file_is_skipped","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_dau_metrics","",""
"","0","test_sprint_factory_has_keys_used_by_ai_trend","tests.component","Tue Apr 28 13:34:53 UTC 2026","passed","Tue Apr 28 13:34:53 UTC 2026","","test_contracts","",""
"","0","test_get_active_schema_by_name","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_schema","",""
"","2","test_jira_schema_name_custom","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_config","",""
"2026-03-30 (Monday) is in 2026-W14.","1","test_derive_iso_week_monday","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_dau_normalizer","",""
"","0","test_is_done_with_custom_statuses","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_metrics","",""
"","0","test_build_schema_from_fields_preserves_defaults_for_missing","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_schema","",""
"Badge shows 'Certificate unreadable' (error) when cert-status returns an error key.","172","test_cert_badge_shows_unreadable_on_error[chromium]","tests.e2e","Tue Apr 28 13:35:24 UTC 2026","passed","Tue Apr 28 13:35:24 UTC 2026","","test_e2e_connection","",""
"POST with empty 'schema' object returns 400 about schema_name.","1","test_post_schema_missing_name","tests.component","Tue Apr 28 13:35:09 UTC 2026","passed","Tue Apr 28 13:35:09 UTC 2026","","test_server","",""
"After a successful POST /api/fetch-cert, loadCertStatus re-runs and badge shows Valid.","350","test_fetch_cert_success_updates_badge[chromium]","tests.e2e","Tue Apr 28 13:35:25 UTC 2026","passed","Tue Apr 28 13:35:26 UTC 2026","","test_e2e_connection","",""
"The 'url' keyword passed to Jira() must be exactly the configured JIRA_URL.","1","test_create_client_url_kwarg_matches_config_exactly","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_jira_client","",""
"GET /api/cert-status when no cert file exists returns exists=False with path key.","1","test_cert_status_no_cert_returns_exists_false","tests.component","Tue Apr 28 13:35:03 UTC 2026","passed","Tue Apr 28 13:35:03 UTC 2026","","test_server","",""
"Two responses from same user in same week → only latest counts.","1","test_compute_dau_trend_dedup_applied","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_dau_metrics","",""
"Changing #filter-schema-select leaves localStorage.jira_schema_name untouched.","181","test_filter_builder_schema_does_not_write_localstorage[chromium]","tests.e2e","Tue Apr 28 13:35:32 UTC 2026","passed","Tue Apr 28 13:35:32 UTC 2026","","test_e2e_filters","",""
"validate_cert() returns the full set of keys consumed by _handle_cert_status.","34","test_validate_cert_response_has_all_keys_when_valid","tests.component","Tue Apr 28 13:34:54 UTC 2026","passed","Tue Apr 28 13:34:54 UTC 2026","","test_contracts","",""
"DELETE /api/filters/<slug> removes the entry; subsequent GET does not include it.","3","test_delete_filter_removes_entry","tests.component","Tue Apr 28 13:35:31 UTC 2026","passed","Tue Apr 28 13:35:31 UTC 2026","","test_server_filters","",""
"","2","test_jira_filter_jql_from_env","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_config","",""
"Username containing '_' shows an inline error and gets is-error class.","58","test_username_rejects_underscore[chromium]","tests.e2e","Tue Apr 28 13:35:07 UTC 2026","passed","Tue Apr 28 13:35:07 UTC 2026","","test_dau_survey_ui","",""
"","300","test_generate_ends_with_close_event","tests.component","Tue Apr 28 13:35:02 UTC 2026","passed","Tue Apr 28 13:35:02 UTC 2026","","test_server","",""
"","0","test_issue_with_labels_factory_matches_get_labels","tests.component","Tue Apr 28 13:34:53 UTC 2026","passed","Tue Apr 28 13:34:53 UTC 2026","","test_contracts","",""
"GET /api/cert-status with a valid cert PEM returns all validity fields.","2","test_cert_status_with_valid_cert_returns_enriched_fields","tests.component","Tue Apr 28 13:35:04 UTC 2026","passed","Tue Apr 28 13:35:04 UTC 2026","","test_server","",""
"","2","test_board_id_returned_when_present","tests.component","Tue Apr 28 13:35:27 UTC 2026","passed","Tue Apr 28 13:35:27 UTC 2026","TestGetConfigExtended","test_server_config","",""
"","1","test_get_sprints_excludes_active_when_closed_only","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_jira_client","",""
"","8","test_handle_test_connection_returns_user_details_on_success","tests.unit","Tue Apr 28 13:34:58 UTC 2026","passed","Tue Apr 28 13:34:58 UTC 2026","","test_server_handlers","",""
"","1","test_load_schemas_missing_file","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_schema","",""
"Import main.py via importlib without executing it — confirms 'from app import ...' resolves.","0","test_main_imports_resolve","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_imports","",""
"A token value that contains '=' characters must be stored verbatim.","1","test_token_with_equals_in_value","tests.component","Tue Apr 28 13:35:14 UTC 2026","passed","Tue Apr 28 13:35:14 UTC 2026","TestWriteEnvFields","test_server_config","",""
"When get_filter_jql() returns a JQL, config.JIRA_FILTER_JQL is not used.","1","test_fetch_kanban_data_filter_id_jql_takes_precedence_over_config_jql","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_jira_client","",""
"","0","test_compute_velocity_mixed_statuses","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_metrics","",""
"Editing schema_name to match an existing entry overwrites that entry (upsert).","4","test_post_schema_rename_collision_overwrites","tests.component","Tue Apr 28 13:35:12 UTC 2026","passed","Tue Apr 28 13:35:12 UTC 2026","","test_server","",""
"","1","test_create_client_returns_jira_instance","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_jira_client","",""
"","29","test_html_dau_trend_absent_when_empty","tests.component","Tue Apr 28 13:34:54 UTC 2026","passed","Tue Apr 28 13:34:54 UTC 2026","","test_dau_report","",""
"","0","test_ai_trend_fallback_no_labels_yields_zero","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_metrics","",""
"report_name query param is forwarded as REPORT_NAME env var to main.py.","8","test_generate_exports_report_name_to_subprocess","tests.unit","Tue Apr 28 13:34:58 UTC 2026","passed","Tue Apr 28 13:34:58 UTC 2026","","test_server_handlers","",""
"","0","test_get_story_points_none","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_metrics","",""
"","1","test_ai_exclude_labels_parsed","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_config","",""
"","1","test_creates_env_from_example_when_env_missing","tests.component","Tue Apr 28 13:35:14 UTC 2026","passed","Tue Apr 28 13:35:14 UTC 2026","TestWriteEnvFields","test_server_config","",""
"","0","test_md_has_dau_trend_heading","tests.component","Tue Apr 28 13:34:54 UTC 2026","passed","Tue Apr 28 13:34:54 UTC 2026","","test_dau_report","",""
"","2","test_validate_config_missing_email","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_config","",""
"","1","test_velocity_row_has_required_keys","tests.component","Tue Apr 28 13:34:54 UTC 2026","passed","Tue Apr 28 13:34:54 UTC 2026","","test_contracts","",""
"An absolute DAU_PATH is used directly without prepending project root.","2","test_dau_path_absolute_env_var_used_verbatim","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_config","",""
"Generate Report tab is active by default.","119","test_default_tab_is_generate[chromium]","tests.e2e","Tue Apr 28 13:35:36 UTC 2026","passed","Tue Apr 28 13:35:36 UTC 2026","","test_e2e_ui","",""
"If ssl.enum_certificates raises, _get_windows_ca_certs returns [] (never raises).","1","test_get_windows_ca_certs_returns_empty_on_enum_certificates_error","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_cert_handlers","",""
"Generate without a filter selected shows error and marks dropdown invalid.","275","test_generate_without_filter_selected[chromium]","tests.e2e","Tue Apr 28 13:35:41 UTC 2026","passed","Tue Apr 28 13:35:41 UTC 2026","","test_e2e_ui","",""
"","0","test_md_table_data_row","tests.component","Tue Apr 28 13:34:55 UTC 2026","passed","Tue Apr 28 13:34:55 UTC 2026","","test_report_md","",""
"","0","test_import_app_logging_setup","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_imports","",""
"All required-star spans carry aria-hidden='true' (NFR-A-004).","126","test_decorative_icons_have_aria_hidden[chromium]","tests.e2e","Tue Apr 28 13:35:59 UTC 2026","passed","Tue Apr 28 13:35:59 UTC 2026","","test_e2e_ui","",""
"POST /api/config must not 404.","1","test_post_config_route_exists","tests.component","Tue Apr 28 13:35:24 UTC 2026","passed","Tue Apr 28 13:35:24 UTC 2026","TestPostConfig","test_server_config","",""
"","2","test_ai_action_labels_parsed","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_config","",""
"Clicking Test Connection with empty fields shows validation errors via badge.","226","test_validation_error_empty_fields[chromium]","tests.e2e","Tue Apr 28 13:35:38 UTC 2026","passed","Tue Apr 28 13:35:38 UTC 2026","","test_e2e_ui","",""
"Second POST for the same name returns updated:true.","14","test_post_schema_updates_existing_entry","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_server_handlers","",""
"","2","test_jira_ssl_cert_returns_path_when_file_exists","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_config","",""
"","0","test_validate_cert_expired","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_cert_validation","",""
"","1","test_load_schemas_invalid_json","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_schema","",""
"","29","test_ai_assistance_section_present","tests.component","Tue Apr 28 13:34:54 UTC 2026","passed","Tue Apr 28 13:34:54 UTC 2026","","test_report_html","",""
"_handle_cert_status returns exists=True plus all validity fields when cert parses OK.","7","test_handle_cert_status_returns_validity_fields_for_valid_cert","tests.unit","Tue Apr 28 13:34:58 UTC 2026","passed","Tue Apr 28 13:34:58 UTC 2026","","test_server_handlers","",""
"#filter-name-select shows '— New filter —' plus every saved filter (default tagged).","182","test_filter_name_dropdown_lists_existing_filters[chromium]","tests.e2e","Tue Apr 28 13:35:31 UTC 2026","passed","Tue Apr 28 13:35:31 UTC 2026","","test_e2e_filters","",""
"","1","test_md_table_separator_row","tests.component","Tue Apr 28 13:34:55 UTC 2026","passed","Tue Apr 28 13:34:55 UTC 2026","","test_report_md","",""
"An explicit DAU_RESPONSES_DIR wins over the value derived from DAU_PATH.","2","test_dau_responses_dir_env_overrides_dau_path","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_config","",""
"","0","test_md_dau_section_absent_when_no_responses","tests.component","Tue Apr 28 13:34:54 UTC 2026","passed","Tue Apr 28 13:34:54 UTC 2026","","test_dau_report","",""
"","0","test_ai_trend_exclude_labels","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_metrics","",""
"","35","test_filter_metadata_in_html","tests.integration","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_integration","",""
"","0","test_fetch_sprint_data_skips_sprints_without_id","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_jira_client","",""
"DELETE /api/schemas?name=<default> refuses deletion.","1","test_delete_default_schema_returns_400","tests.component","Tue Apr 28 13:35:12 UTC 2026","passed","Tue Apr 28 13:35:12 UTC 2026","","test_server","",""
"_handle_generate() merges the selected filter's JIRA_PROJECT and JIRA_TEAM_ID into env.","7","test_generate_applies_filter_params_to_subprocess_env","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_filter_handlers","",""
"","1","test_get_filter_jql_valid","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_jira_client","",""
"","0","test_ai_usage_tool_breakdown","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_metrics","",""
"Saving a filter without DAU_PATH populates it as data/dau/<slug>.","8","test_post_filter_defaults_dau_path_from_slug","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_filter_handlers","",""
"Username containing a space shows an inline error.","62","test_username_rejects_space[chromium]","tests.e2e","Tue Apr 28 13:35:07 UTC 2026","passed","Tue Apr 28 13:35:07 UTC 2026","","test_dau_survey_ui","",""
"When DAU_PATH env is unset, the default filter's DAU_PATH (data/dau/default) is used.","2","test_dau_path_falls_back_to_default_filter_when_env_unset","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_config","",""
"","0","test_example_file_is_not_modified","tests.component","Tue Apr 28 13:35:14 UTC 2026","passed","Tue Apr 28 13:35:14 UTC 2026","TestWriteEnvFields","test_server_config","",""
"create_client() must pass timeout=55 to the Jira constructor.","0","test_create_client_passes_timeout","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_jira_client","",""
"","1","test_load_dau_records_empty_dir","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_dau_metrics","",""
"POST where fields is not an object returns 400.","1","test_post_schema_rejects_non_dict_fields","tests.component","Tue Apr 28 13:35:10 UTC 2026","passed","Tue Apr 28 13:35:10 UTC 2026","","test_server","",""
"AI labels live per-filter in jira_filters.json — they are not part of
        the global /api/config response, even when present in env files.","1","test_ai_label_fields_never_returned","tests.component","Tue Apr 28 13:35:27 UTC 2026","passed","Tue Apr 28 13:35:27 UTC 2026","TestGetConfigExtended","test_server_config","",""
"","0","test_write_creates_newline_terminated_file","tests.component","Tue Apr 28 13:35:14 UTC 2026","passed","Tue Apr 28 13:35:14 UTC 2026","TestWriteEnvFields","test_server_config","",""
"Bug fix: when JIRA_CLOSED_SPRINTS_ONLY=True, the active sprint is not
    fetched. A ticket carried into the active sprint must NOT be attributed
    to the most-recent closed sprint — it should be dropped until the active
    sprint enters the fetch window. Reproduces the user-reported case where
    a ticket in [Sprint 5, Sprint 6, Sprint 7] (Sprint 7 active, not fetched)
    was incorrectly counted in Sprint 6's velocity.
    ","0","test_dedup_drops_issue_owned_by_active_sprint_outside_fetch","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_metrics","",""
"","0","test_ai_trend_no_done_issues","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_metrics","",""
"Invalid URL: Test Connection still proceeds but Jira call fails; Save remains disabled.","324","test_validation_error_invalid_url[chromium]","tests.e2e","Tue Apr 28 13:35:38 UTC 2026","passed","Tue Apr 28 13:35:38 UTC 2026","","test_e2e_ui","",""
"POST with a fresh schema_name saves and returns updated:false.","7","test_post_schema_inserts_new_entry","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_server_handlers","",""
"","0","test_no_velocity_data_message","tests.component","Tue Apr 28 13:34:55 UTC 2026","passed","Tue Apr 28 13:34:55 UTC 2026","","test_report_md","",""
"An unrecognised usage string counts as score 0.","0","test_unknown_usage_falls_back_to_zero","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_dau_metrics","",""
"","1","test_post_saves_board_id_to_env","tests.component","Tue Apr 28 13:35:25 UTC 2026","passed","Tue Apr 28 13:35:25 UTC 2026","TestPostConfig","test_server_config","",""
"","0","test_build_metrics_dict_keys","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_metrics","",""
"","0","test_dedup_mixed_unique_and_duplicate","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_metrics","",""
"","7","test_resolve_report_path_allows_files_under_reports","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_server_handlers","",""
"All three fields are empty when server config returns no values.","173","test_fields_empty_when_config_not_configured[chromium]","tests.e2e","Tue Apr 28 13:35:13 UTC 2026","passed","Tue Apr 28 13:35:13 UTC 2026","","test_e2e_connection","",""
"Filter Builder tab shows SCRUM / KANBAN radio buttons (RG-PT-001).","168","test_project_type_radios_visible[chromium]","tests.e2e","Tue Apr 28 13:35:53 UTC 2026","passed","Tue Apr 28 13:35:53 UTC 2026","","test_e2e_ui","",""
"","0","test_get_issues_for_sprint_pagination","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_jira_client","",""
"2026-04-06 (Monday) starts 2026-W15.","0","test_derive_iso_week_week_boundary","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_dau_normalizer","",""
"A new filter POSTed to /api/filters appears in the subsequent GET response.","3","test_post_filter_creates_new_and_get_returns_it","tests.component","Tue Apr 28 13:35:30 UTC 2026","passed","Tue Apr 28 13:35:30 UTC 2026","","test_server_filters","",""
"","1","test_compute_dau_trend_empty_dir","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_dau_metrics","",""
"","0","test_get_labels_empty_list","tests.unit","Tue Apr 28 13:34:57 UTC 2026","passed","Tue Apr 28 13:34:57 UTC 2026","","test_metrics","",""
"","2","test_env_bool_values[false-False]","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_config","",""
"","34","test_validate_cert_valid_future","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_cert_validation","",""
"","1","test_project_type_shown_in_md_header","tests.component","Tue Apr 28 13:34:55 UTC 2026","passed","Tue Apr 28 13:34:55 UTC 2026","","test_report_md","",""
"","4","test_build_metrics_dict_includes_dau_key","tests.unit","Tue Apr 28 13:34:56 UTC 2026","passed","Tue Apr 28 13:34:56 UTC 2026","","test_dau_metrics","",""
